index	prosynSlack(% higher/lower than measured value)
RPL6A	-2.791166879638042E+01
RPL5	-6.026971951718407E+00
RPL4A	-2.588109009438478E+01
RPL43A	 5.837084920045559E+01
RPL42A	 5.956760496795310E+01
RPL38	-1.000000000000000E+00
RPL37A	 1.319739829908448E+02
RPL36A	 1.942733952012159E+01
RPL35A	 9.321752554196259E+01
RPL34A	 6.446687233318204E+01
RPL33A	-6.771715948294066E+01
RPL32	 1.951464175277145E+01
RPL31A	-2.464524745954405E+01
RPL30	-1.000000000000000E+00
RPL3	 7.887136192718036E+00
RPL28	-3.732791170850115E+01
RPL27A	 7.384101930262954E-01
RPL26A	-4.096932810991773E+01
RPL25	-2.197423564340814E+01
RPL24A	-1.000000000000000E+00
RPL23A	-1.707230266407865E+01
RPL22A	-1.000000000000000E+00
RPL21B	-1.198533829790502E+01
RPL21A	-1.000000000000000E+02
RPL20A	-8.708955521975170E+00
RPL1A	 1.427074512589356E+01
RPL19A	-2.301980266492641E+01
RPL18A	 2.474585372583775E+01
RPL17A	-3.062752217307211E+01
RPL16A	-7.058866765547567E+00
RPL15A	 5.543442530080404E+01
RPL14B	-9.999999999999999E+01
RPL14A	 8.675734323356232E+02
RPL13A	 1.487076325622114E+02
RPL12A	-1.128933251246668E+01
RPL11A	 8.355316433504714E+01
RPL10	 5.409375654344062E+00
RML2	 5.655535740017142E+02
A0A2T0AEI7	-1.000000000000000E+00
NAM9	 8.064951210947012E+02
MRPS9	 7.273453232636156E+02
MRPS8	 6.299259198863250E+02
MRPS5	 3.822717236335245E+02
MRPS28	 2.160821322724859E+03
MRPS18	 8.719448975833848E+02
MRPS16	 4.339400293247317E+02
MRPL9	 1.219690384341744E+03
MRPL7	 9.203310949890395E+02
MRPL6	 5.877627250976384E+02
MRPL51	 1.987302147037929E+02
MRPL49	-1.000000000000000E+00
MRPL4	-1.000000000000000E+00
MRPL39	-1.000000000000000E+00
MRPL37	 3.442500960081010E+03
MRPL35	-1.000000000000000E+00
MRPL33	 1.084170516113220E+03
MRPL31	 3.377398820740459E+03
MRPL3	 3.288716606761413E+02
MRPL28	 5.032845454837822E+02
MRPL24	-1.000000000000000E+00
MRPL23	-1.000000000000000E+00
MRPL22	 1.373794796072267E+03
MRPL20	-1.000000000000000E+00
MRPL19	 1.544627133577219E+02
MRPL17	 5.940969450080249E+02
MRPL16	 1.312257014300645E+03
MRPL11	-1.000000000000000E+00
MRPL10	 6.828176541549907E+02
MRPL1	-1.000000000000000E+00
MRP7	-1.000000000000000E+00
MRP4	 1.117586768343654E+03
MRP20	 7.439269305120545E+02
MRP2	 1.327429495081870E+03
MRP17	 3.964529355161864E+02
MNP1	 2.010254563174781E+02
A0A2T0A6Z1	-1.000000000000000E+00
A0A2T0AH12	-1.000000000000000E+00
A0A059XCF6	-1.000000000000000E+00
A0A2T0AAR2	-1.000000000000000E+00
IMG2	 2.689276322203056E+02
IMG1	-1.000000000000000E+00
A0A0K3CNX7	-1.000000000000000E+00
A0A0K3CGP2	-1.000000000000000E+00
A0A0K3CKA0	-1.000000000000000E+00
A0A0K3CJL6	-1.000000000000000E+00
A0A0K3CK94	-1.000000000000000E+00
A0A0K3CKU7	-1.000000000000000E+00
A0A0K3CK42	-1.000000000000000E+00
A0A0K3CLI3	-1.000000000000000E+00
A0A0K3CKT7	-1.000000000000000E+00
A0A0K3CKT1	-1.000000000000000E+00
A0A0K3CQ30	-1.000000000000000E+00
A0A0K3CK22	-1.000000000000000E+00
A0A0K3CJZ6	-1.000000000000000E+00
A0A0K3CJY7	-1.000000000000000E+00
A0A0K3CPZ1	-1.000000000000000E+00
A0A0K3CKN3	-1.000000000000000E+00
A0A0K3CLB2	-1.000000000000000E+00
A0A0K3CHU9	-1.000000000000000E+00
A0A0K3CPX6	-1.000000000000000E+00
A0A0K3CLA6	-1.000000000000000E+00
A0A0K3CPV4	-1.000000000000000E+00
A0A0K3CHR0	-1.000000000000000E+00
A0A0K3CL58	-1.000000000000000E+00
A0A0K3CJT4	-1.000000000000000E+00
A0A0K3CNT2	-1.000000000000000E+00
A0A0K3CJR6	-1.000000000000000E+00
A0A0K3CL25	-1.000000000000000E+00
A0A0K3CJP4	-1.000000000000000E+00
A0A0K3CKD3	-1.000000000000000E+00
A0A0K3CJN3	-1.000000000000000E+00
A0A0K3CL05	-1.000000000000000E+00
A0A0K3CJM7	-1.000000000000000E+00
A0A0K3CHD3	-1.000000000000000E+00
A0A0K3CPL0	-1.000000000000000E+00
A0A0K3CNS8	-1.000000000000000E+00
A0A0K3CK87	-1.000000000000000E+00
A0A0K3CKW4	-1.000000000000000E+00
A0A0K3CK79	-1.000000000000000E+00
A0A0K3CPH4	-1.000000000000000E+00
A0A0K3CJE7	-1.000000000000000E+00
A0A0K3CPG9	-1.000000000000000E+00
A0A0K3CH86	-1.000000000000000E+00
A0A0K3CJE4	-1.000000000000000E+00
A0A0K3CKT9	-1.000000000000000E+00
A0A0K3CNS6	-1.000000000000000E+00
A0A0K3CPF2	-1.000000000000000E+00
A0A0K3CK73	-1.000000000000000E+00
A0A0K3CKS4	-1.000000000000000E+00
A0A0K3CPD6	-1.000000000000000E+00
A0A0K3CK25	-1.000000000000000E+00
A0A0K3CK17	-1.000000000000000E+00
A0A0K3CKP6	-1.000000000000000E+00
A0A0K3CK11	-1.000000000000000E+00
A0A0K3CP98	-1.000000000000000E+00
A0A0K3CK10	-1.000000000000000E+00
A0A0K3CK07	-1.000000000000000E+00
A0A0K3CJZ9	-1.000000000000000E+00
A0A0K3CJY8	-1.000000000000000E+00
A0A0K3CKK8	-1.000000000000000E+00
A0A0K3CP52	-1.000000000000000E+00
A0A0K3CJ41	-1.000000000000000E+00
A0A0K3CP49	-1.000000000000000E+00
A0A0K3CKJ1	-1.000000000000000E+00
A0A0K3CP39	-1.000000000000000E+00
A0A0K3CJW1	-1.000000000000000E+00
A0A0K3CKH7	-1.000000000000000E+00
A0A0K3CGV2	-1.000000000000000E+00
A0A0K3CJ03	-1.000000000000000E+00
A0A0K3CKE9	-1.000000000000000E+00
A0A0K3CIY9	-1.000000000000000E+00
A0A0K3CIY3	-1.000000000000000E+00
A0A0K3CGS5	-1.000000000000000E+00
A0A061BG80	-1.000000000000000E+00
A0A0K3CMJ6	-1.000000000000000E+00
A0A0K3CIQ9	-1.000000000000000E+00
A0A0K3CHG8	-1.000000000000000E+00
A0A0K3CJH0	-1.000000000000000E+00
A0A0K3CK50	-1.000000000000000E+00
A0A0K3CK41	-1.000000000000000E+00
A0A0K3CJF7	-1.000000000000000E+00
A0A0K3CGH7	-1.000000000000000E+00
A0A0K3CIL0	-1.000000000000000E+00
A0A0K3CJQ8	-1.000000000000000E+00
A0A0K3CJC1	-1.000000000000000E+00
A0A0K3CJP8	-1.000000000000000E+00
A0A0K3CIM7	-1.000000000000000E+00
A0A0K3CIF2	-1.000000000000000E+00
A0A0K3CJ99	-1.000000000000000E+00
A0A0K3CNG6	-1.000000000000000E+00
A0A0K3CIC9	-1.000000000000000E+00
A0A0K3CI78	-1.000000000000000E+00
A0A0K3CNF6	-1.000000000000000E+00
A0A0K3CJJ6	-1.000000000000000E+00
A0A0K3CNE2	-1.000000000000000E+00
A0A0K3CJH8	-1.000000000000000E+00
A0A0K3CHC2	-1.000000000000000E+00
A0A0K3CJ54	-1.000000000000000E+00
A0A0K3CG25	-1.000000000000000E+00
A0A0K3CI80	-1.000000000000000E+00
A0A0K3CJ38	-1.000000000000000E+00
A0A0K3CG15	-1.000000000000000E+00
A0A0K3CI75	-1.000000000000000E+00
A0A0K3CJ25	-1.000000000000000E+00
A0A0K3CI53	-1.000000000000000E+00
A0A0K3CFY6	-1.000000000000000E+00
A0A0K3CI36	-1.000000000000000E+00
A0A0K3CI31	-1.000000000000000E+00
A0A0K3CI26	-1.000000000000000E+00
A0A0K3CI02	-1.000000000000000E+00
A0A0K3CI43	-1.000000000000000E+00
A0A061AGL0	-1.000000000000000E+00
A0A0K3CIW2	-1.000000000000000E+00
A0A0K3CJA6	-1.000000000000000E+00
A0A0K3CHZ1	-1.000000000000000E+00
A0A0K3CN17	-1.000000000000000E+00
A0A0K3CFS5	-1.000000000000000E+00
A0A0K3CFQ7	-1.000000000000000E+00
A0A0K3CHX0	-1.000000000000000E+00
A0A0K3CIT1	-1.000000000000000E+00
A0A0K3CJ73	-1.000000000000000E+00
A0A0K3CIS0	-1.000000000000000E+00
A0A0K3CFN8	-1.000000000000000E+00
A0A0K3CFN1	-1.000000000000000E+00
A0A0K3CHU8	-1.000000000000000E+00
A0A0K3CMW5	-1.000000000000000E+00
A0A0K3CFL7	-1.000000000000000E+00
A0A0K3CI60	-1.000000000000000E+00
A0A0K3CHT4	-1.000000000000000E+00
A0A0K3CJ35	-1.000000000000000E+00
A0A0K3CIM1	-1.000000000000000E+00
A0A0K3CFI6	-1.000000000000000E+00
A0A0K3CIJ7	-1.000000000000000E+00
A0A0K3CMS1	-1.000000000000000E+00
A0A0K3CFG7	-1.000000000000000E+00
A0A0K3CHN7	-1.000000000000000E+00
A0A0K3CII6	-1.000000000000000E+00
A0A0K3CHM5	-1.000000000000000E+00
A0A0K3CMQ5	-1.000000000000000E+00
A0A0K3CMQ0	-1.000000000000000E+00
A0A0K3CIG7	-1.000000000000000E+00
A0A0K3CHJ6	-1.000000000000000E+00
A0A0K3CFC6	-1.000000000000000E+00
A0A0K3CIU1	-1.000000000000000E+00
A0A0K3CHI8	-1.000000000000000E+00
A0A0K3CGY6	-1.000000000000000E+00
A0A0K3CH51	-1.000000000000000E+00
A0A0K3CDQ3	-1.000000000000000E+00
A0A0K3CFX5	-1.000000000000000E+00
A0A0K3CGP4	-1.000000000000000E+00
A0A0K3CH26	-1.000000000000000E+00
A0A0K3CGW3	-1.000000000000000E+00
A0A0K3CKU0	-1.000000000000000E+00
A0A0K3CH13	-1.000000000000000E+00
A0A0K3CDM3	-1.000000000000000E+00
A0A0K3CHB7	-1.000000000000000E+00
A0A0K3CM98	-1.000000000000000E+00
A0A0K3CF08	-1.000000000000000E+00
A0A0K3CF04	-1.000000000000000E+00
A0A0K3CM30	-1.000000000000000E+00
A0A0K3CDE6	-1.000000000000000E+00
A0A0K3CIC2	-1.000000000000000E+00
A0A0K3CFT8	-1.000000000000000E+00
A0A0K3CH43	-1.000000000000000E+00
A0A0K3CET3	-1.000000000000000E+00
A0A0K3CH19	-1.000000000000000E+00
A0A0K3CHV0	-1.000000000000000E+00
A0A0K3CH05	-1.000000000000000E+00
A0A0K3CDL7	-1.000000000000000E+00
A0A0K3CGY4	-1.000000000000000E+00
A0A0K3CEP4	-1.000000000000000E+00
A0A0K3CHR3	-1.000000000000000E+00
A0A0K3CKS6	-1.000000000000000E+00
A0A0K3CGS6	-1.000000000000000E+00
A0A0K3CHQ8	-1.000000000000000E+00
A0A0K3CGS0	-1.000000000000000E+00
A0A0K3CHP3	-1.000000000000000E+00
A0A0K3CGQ7	-1.000000000000000E+00
A0A0K3CLR7	-1.000000000000000E+00
A0A0K3CHM7	-1.000000000000000E+00
A0A0K3CEJ2	-1.000000000000000E+00
A0A0K3CLQ2	-1.000000000000000E+00
A0A0K3CHZ2	-1.000000000000000E+00
A0A0K3CEG7	-1.000000000000000E+00
A0A0K3CGK8	-1.000000000000000E+00
A0A061BLP8	-1.000000000000000E+00
A0A0K3CEF7	-1.000000000000000E+00
A0A0K3CHJ1	-1.000000000000000E+00
A0A0K3CHX6	-1.000000000000000E+00
A0A0K3CGJ2	-1.000000000000000E+00
A0A0K3CHI5	-1.000000000000000E+00
A0A0K3CLK2	-1.000000000000000E+00
A0A0K3CGI1	-1.000000000000000E+00
A0A0K3CHH3	-1.000000000000000E+00
A0A0K3CLG9	-1.000000000000000E+00
A0A0K3CGF7	-1.000000000000000E+00
A0A0K3CHF3	-1.000000000000000E+00
A0A0K3CLF5	-1.000000000000000E+00
A0A0K3CLE4	-1.000000000000000E+00
A0A0K3CHQ9	-1.000000000000000E+00
A0A0K3CE58	-1.000000000000000E+00
A0A0K3CLE2	-1.000000000000000E+00
A0A0K3CE53	-1.000000000000000E+00
A0A0K3CGE2	-1.000000000000000E+00
A0A0K3CE36	-1.000000000000000E+00
A0A0K3CLC3	-1.000000000000000E+00
A0A0K3CHN6	-1.000000000000000E+00
A0A0K3CFR4	-1.000000000000000E+00
A0A0K3CHM8	-1.000000000000000E+00
A0A0K3CE21	-1.000000000000000E+00
A0A0K3CGC3	-1.000000000000000E+00
A0A0K3CHA3	-1.000000000000000E+00
A0A0K3CHL8	-1.000000000000000E+00
A0A0K3CE12	-1.000000000000000E+00
A0A0K3CHL3	-1.000000000000000E+00
A0A0K3CH85	-1.000000000000000E+00
A0A0K3CHK0	-1.000000000000000E+00
A0A0K3CH81	-1.000000000000000E+00
A0A0K3CDJ4	-1.000000000000000E+00
A0A0K3CKM2	-1.000000000000000E+00
A0A0K3CHD2	-1.000000000000000E+00
A0A0K3CDY4	-1.000000000000000E+00
A0A0K3CHC8	-1.000000000000000E+00
A0A0K3CH58	-1.000000000000000E+00
A0A0K3CL55	-1.000000000000000E+00
A0A0K3CGX1	-1.000000000000000E+00
A0A0K3CL26	-1.000000000000000E+00
A0A0K3CH95	-1.000000000000000E+00
A0A0K3CG43	-1.000000000000000E+00
A0A061B070	-1.000000000000000E+00
A0A0K3CH27	-1.000000000000000E+00
A0A0K3CDU1	-1.000000000000000E+00
A0A0K3CG12	-1.000000000000000E+00
A0A0K3CG06	-1.000000000000000E+00
A0A0K3CH64	-1.000000000000000E+00
A0A0K3CDR4	-1.000000000000000E+00
A0A0K3CH55	-1.000000000000000E+00
A0A0K3CGS7	-1.000000000000000E+00
A0A0K3CFC4	-1.000000000000000E+00
A0A0K3CEE3	-1.000000000000000E+00
A0A0K3CC38	-1.000000000000000E+00
A0A061BJB9	-1.000000000000000E+00
A0A0K3CFK9	-1.000000000000000E+00
A0A0K3CKL5	-1.000000000000000E+00
A0A0K3CGS3	-1.000000000000000E+00
A0A0K3CKL0	-1.000000000000000E+00
A0A0K3CDC0	-1.000000000000000E+00
A0A0K3CJA1	-1.000000000000000E+00
A0A0K3CD72	-1.000000000000000E+00
A0A0K3CD56	-1.000000000000000E+00
A0A061ARR7	-1.000000000000000E+00
A0A0K3CK96	-1.000000000000000E+00
A0A0K3CGH4	-1.000000000000000E+00
A0A0K3CK86	-1.000000000000000E+00
A0A0K3CGD1	-1.000000000000000E+00
A0A0K3CK78	-1.000000000000000E+00
A0A061ATC8	-1.000000000000000E+00
A0A0K3CCZ9	-1.000000000000000E+00
A0A0K3CGC2	-1.000000000000000E+00
A0A0K3CCZ4	-1.000000000000000E+00
A0A0K3CK61	-1.000000000000000E+00
A0A0K3CCY6	-1.000000000000000E+00
A0A0K3CGE1	-1.000000000000000E+00
A0A0K3CF61	-1.000000000000000E+00
A0A0K3CGD8	-1.000000000000000E+00
A0A0K3CK36	-1.000000000000000E+00
A0A0K3CF52	-1.000000000000000E+00
A0A0K3CG82	-1.000000000000000E+00
A0A0K3CK33	-1.000000000000000E+00
A0A0K3CGC8	-1.000000000000000E+00
A0A0K3CF41	-1.000000000000000E+00
A0A0K3CK21	-1.000000000000000E+00
A0A0K3CCT8	-1.000000000000000E+00
A0A0K3CG62	-1.000000000000000E+00
A0A0K3CK08	-1.000000000000000E+00
A0A0K3CFE7	-1.000000000000000E+00
A0A0K3CK05	-1.000000000000000E+00
A0A0K3CCR1	-1.000000000000000E+00
A0A0K3CBX3	-1.000000000000000E+00
A0A0K3CG61	-1.000000000000000E+00
A0A0K3CG51	-1.000000000000000E+00
A0A0K3CEX8	-1.000000000000000E+00
A0A0K3CCK8	-1.000000000000000E+00
A0A0K3CCK0	-1.000000000000000E+00
A0A0K3CFY3	-1.000000000000000E+00
A0A0K3CJU6	-1.000000000000000E+00
A0A0K3CCI8	-1.000000000000000E+00
A0A0K3CEV0	-1.000000000000000E+00
A0A0K3CEU5	-1.000000000000000E+00
A0A0K3CFW4	-1.000000000000000E+00
A0A0K3CCH8	-1.000000000000000E+00
A0A0K3CFV4	-1.000000000000000E+00
A0A0K3CJT8	-1.000000000000000E+00
A0A0K3CFD9	-1.000000000000000E+00
A0A0K3CJT3	-1.000000000000000E+00
A0A0K3CFU1	-1.000000000000000E+00
A0A0K3CBW3	-1.000000000000000E+00
A0A0K3CCF9	-1.000000000000000E+00
A0A0K3CE74	-1.000000000000000E+00
A0A0K3CJS5	-1.000000000000000E+00
A0A0K3CCF5	-1.000000000000000E+00
A0A0K3CFS1	-1.000000000000000E+00
A0A0K3CCE4	-1.000000000000000E+00
A0A0K3CJQ9	-1.000000000000000E+00
A0A0K3CFQ6	-1.000000000000000E+00
A0A0K3CEP6	-1.000000000000000E+00
A0A0K3CFP3	-1.000000000000000E+00
A0A0K3CFP0	-1.000000000000000E+00
A0A0K3CEM8	-1.000000000000000E+00
A0A0K3CFN6	-1.000000000000000E+00
A0A0K3CFM8	-1.000000000000000E+00
A0A0K3CFS8	-1.000000000000000E+00
A0A0K3CCA8	-1.000000000000000E+00
A0A0K3CFM4	-1.000000000000000E+00
A0A0K3CJM3	-1.000000000000000E+00
A0A0K3CJL8	-1.000000000000000E+00
A0A0K3CC91	-1.000000000000000E+00
A0A061BBH9	-1.000000000000000E+00
A0A0K3CFP1	-1.000000000000000E+00
A0A0K3CE60	-1.000000000000000E+00
A0A0K3CAA0	-1.000000000000000E+00
A0A0K3CCP0	-1.000000000000000E+00
A0A0K3CDJ5	-1.000000000000000E+00
A0A0K3CFB3	-1.000000000000000E+00
A0A0K3CHH4	-1.000000000000000E+00
A0A0K3CFA7	-1.000000000000000E+00
A0A0K3CF98	-1.000000000000000E+00
A0A0K3CE39	-1.000000000000000E+00
A0A0K3CBQ8	-1.000000000000000E+00
A0A0K3CE24	-1.000000000000000E+00
A0A0K3CF62	-1.000000000000000E+00
A0A0K3CF06	-1.000000000000000E+00
A0A0K3CE01	-1.000000000000000E+00
A0A0K3CCK1	-1.000000000000000E+00
A0A0K3CEX3	-1.000000000000000E+00
A0A0K3CIN7	-1.000000000000000E+00
A0A0K3CA64	-1.000000000000000E+00
A0A0K3CDU3	-1.000000000000000E+00
A0A0K3CDH5	-1.000000000000000E+00
A0A0K3CEX0	-1.000000000000000E+00
A0A0K3CIK3	-1.000000000000000E+00
A0A0K3CBC6	-1.000000000000000E+00
A0A0K3CDR3	-1.000000000000000E+00
A0A0K3CDQ7	-1.000000000000000E+00
A0A0K3CBB9	-1.000000000000000E+00
A0A0K3CEQ4	-1.000000000000000E+00
A0A0K3CII9	-1.000000000000000E+00
A0A0K3CCJ3	-1.000000000000000E+00
A0A0K3CIH6	-1.000000000000000E+00
A0A0K3CDM5	-1.000000000000000E+00
A0A0K3CDL8	-1.000000000000000E+00
A0A0K3CEL5	-1.000000000000000E+00
A0A0K3CEN0	-1.000000000000000E+00
A0A0K3CDK7	-1.000000000000000E+00
A0A0K3CEK0	-1.000000000000000E+00
A0A0K3CIE5	-1.000000000000000E+00
A0A0K3CEI6	-1.000000000000000E+00
A0A0K3CEI1	-1.000000000000000E+00
A0A0K3CB15	-1.000000000000000E+00
A0A0K3CDG0	-1.000000000000000E+00
A0A0K3CEE5	-1.000000000000000E+00
A0A0K3CEF4	-1.000000000000000E+00
A0A0K3CED4	-1.000000000000000E+00
A0A0K3CEE4	-1.000000000000000E+00
A0A0K3CEC2	-1.000000000000000E+00
A0A0K3CAY4	-1.000000000000000E+00
A0A0K3CEB1	-1.000000000000000E+00
A0A0K3CA44	-1.000000000000000E+00
A0A0K3CI45	-1.000000000000000E+00
A0A0K3CEA0	-1.000000000000000E+00
A0A0K3CI37	-1.000000000000000E+00
A0A0K3CDA1	-1.000000000000000E+00
A0A0K3CAV3	-1.000000000000000E+00
A0A0K3CD96	-1.000000000000000E+00
A0A0K3CDJ0	-1.000000000000000E+00
A0A0K3CI16	-1.000000000000000E+00
A0A0K3CD76	-1.000000000000000E+00
A0A0K3CE78	-1.000000000000000E+00
A0A0K3CI09	-1.000000000000000E+00
A0A0K3CE38	-1.000000000000000E+00
A0A0K3CE33	-1.000000000000000E+00
A0A0K3CE23	-1.000000000000000E+00
A0A0K3CE45	-1.000000000000000E+00
A0A0K3CAP4	-1.000000000000000E+00
A0A0K3CE40	-1.000000000000000E+00
A0A0K3CCH1	-1.000000000000000E+00
A0A0K3CHW7	-1.000000000000000E+00
A0A0K3CE30	-1.000000000000000E+00
A0A0K3CHW4	-1.000000000000000E+00
A0A0K3CHW1	-1.000000000000000E+00
A0A0K3CDY3	-1.000000000000000E+00
A0A0K3CDX9	-1.000000000000000E+00
A0A0K3CDT5	-1.000000000000000E+00
A0A0K3CDI2	-1.000000000000000E+00
A0A0K3CCW7	-1.000000000000000E+00
A0A0K3CAH1	-1.000000000000000E+00
A0A0K3CDW5	-1.000000000000000E+00
A0A0K3CA29	-1.000000000000000E+00
A0A0K3CDW1	-1.000000000000000E+00
A0A0K3CCV1	-1.000000000000000E+00
A0A0K3CDP4	-1.000000000000000E+00
A0A0K3CDM6	-1.000000000000000E+00
A0A0K3CDM2	-1.000000000000000E+00
A0A0K3CDH0	-1.000000000000000E+00
A0A0K3CGZ9	-1.000000000000000E+00
A0A0K3CD37	-1.000000000000000E+00
A0A0K3CC29	-1.000000000000000E+00
A0A0K3CD12	-1.000000000000000E+00
A0A0K3CGW5	-1.000000000000000E+00
A0A0K3C9H7	-1.000000000000000E+00
A0A0K3CGU3	-1.000000000000000E+00
A0A0K3CCF3	-1.000000000000000E+00
A0A0K3CDD1	-1.000000000000000E+00
A0A0K3CDF8	-1.000000000000000E+00
A0A0K3CHA4	-1.000000000000000E+00
A0A0K3CDB1	-1.000000000000000E+00
A0A0K3CDE9	-1.000000000000000E+00
A0A0K3CDD3	-1.000000000000000E+00
A0A0K3CCA9	-1.000000000000000E+00
A0A0K3C9V1	-1.000000000000000E+00
A0A0K3C9U0	-1.000000000000000E+00
A0A0K3CD64	-1.000000000000000E+00
A0A0K3CD99	-1.000000000000000E+00
A0A0K3CH52	-1.000000000000000E+00
A0A0K3CD82	-1.000000000000000E+00
A0A0K3CGT2	-1.000000000000000E+00
A0A0K3CC63	-1.000000000000000E+00
A0A0K3CH20	-1.000000000000000E+00
A0A0K3CD58	-1.000000000000000E+00
A0A0K3CD16	-1.000000000000000E+00
A0A0K3CD53	-1.000000000000000E+00
A0A0K3C9P0	-1.000000000000000E+00
A0A0K3CH10	-1.000000000000000E+00
A0A0K3CAA7	-1.000000000000000E+00
A0A0K3CF23	-1.000000000000000E+00
A0A0K3CAA3	-1.000000000000000E+00
A0A061BCJ2	-1.000000000000000E+00
A0A0K3CAT3	-1.000000000000000E+00
A0A0K3CBW0	-1.000000000000000E+00
A0A0K3C9E5	-1.000000000000000E+00
A0A0K3CCQ4	-1.000000000000000E+00
A0A0K3C9D8	-1.000000000000000E+00
A0A0K3CBT8	-1.000000000000000E+00
A0A0K3CGQ2	-1.000000000000000E+00
A0A0K3CAS8	-1.000000000000000E+00
A0A0K3C9C3	-1.000000000000000E+00
A0A0K3CGN9	-1.000000000000000E+00
A0A0K3CGN4	-1.000000000000000E+00
A0A0K3CCP3	-1.000000000000000E+00
A0A0K3C9B0	-1.000000000000000E+00
A0A0K3CGM1	-1.000000000000000E+00
A0A0K3CCN0	-1.000000000000000E+00
A0A0K3CCI6	-1.000000000000000E+00
A0A0K3CGG7	-1.000000000000000E+00
A0A0K3CCH7	-1.000000000000000E+00
A0A0K3CCG8	-1.000000000000000E+00
A0A0K3CC99	-1.000000000000000E+00
A0A0K3CCG0	-1.000000000000000E+00
A0A0K3CBH8	-1.000000000000000E+00
A0A0K3CCF6	-1.000000000000000E+00
A0A0K3C912	-1.000000000000000E+00
A0A0K3CC90	-1.000000000000000E+00
A0A0K3CC86	-1.000000000000000E+00
A0A0K3CCE2	-1.000000000000000E+00
A0A0K3CBF8	-1.000000000000000E+00
A0A0K3CBF3	-1.000000000000000E+00
A0A0K3CEW6	-1.000000000000000E+00
A0A0K3CCD4	-1.000000000000000E+00
A0A0K3CG90	-1.000000000000000E+00
A0A0K3CG84	-1.000000000000000E+00
A0A0K3CCC4	-1.000000000000000E+00
A0A0K3CC45	-1.000000000000000E+00
A0A0K3CCA6	-1.000000000000000E+00
A0A0K3C8V4	-1.000000000000000E+00
A0A0K3CC37	-1.000000000000000E+00
A0A0K3CC30	-1.000000000000000E+00
A0A0K3CC27	-1.000000000000000E+00
A0A0K3CG42	-1.000000000000000E+00
A0A0K3CBZ9	-1.000000000000000E+00
A0A0K3CG26	-1.000000000000000E+00
A0A0K3CC52	-1.000000000000000E+00
A0A0K3CB61	-1.000000000000000E+00
A0A0K3CAQ7	-1.000000000000000E+00
A0A0K3CBW1	-1.000000000000000E+00
A0A0K3CB56	-1.000000000000000E+00
A0A0K3CFY4	-1.000000000000000E+00
A0A0K3CC31	-1.000000000000000E+00
A0A0K3C8P4	-1.000000000000000E+00
A0A0K3CBU0	-1.000000000000000E+00
A0A0K3CC21	-1.000000000000000E+00
A0A0K3CA32	-1.000000000000000E+00
A0A0K3CBR6	-1.000000000000000E+00
A0A0K3CFV3	-1.000000000000000E+00
A0A0K3CAQ3	-1.000000000000000E+00
A0A0K3C8L5	-1.000000000000000E+00
A0A0K3CAY7	-1.000000000000000E+00
A0A0K3CBY4	-1.000000000000000E+00
A0A0K3CBX4	-1.000000000000000E+00
A0A0K3CBW4	-1.000000000000000E+00
A0A0K3CFP9	-1.000000000000000E+00
A0A0K3C8H0	-1.000000000000000E+00
A0A0K3CAZ7	-1.000000000000000E+00
A0A061B646	-1.000000000000000E+00
A0A0K3CFK0	-1.000000000000000E+00
A0A0K3CBG2	-1.000000000000000E+00
A0A0K3C8C2	-1.000000000000000E+00
A0A0K3CAQ4	-1.000000000000000E+00
A0A0K3CAQ1	-1.000000000000000E+00
A0A0K3C8B1	-1.000000000000000E+00
A0A0K3CAP6	-1.000000000000000E+00
A0A0K3CBB8	-1.000000000000000E+00
A0A0K3CFE6	-1.000000000000000E+00
A0A0K3CB97	-1.000000000000000E+00
A0A0K3C7L4	-1.000000000000000E+00
A0A0K3CFC3	-1.000000000000000E+00
A0A0K3CAJ1	-1.000000000000000E+00
A0A0K3C838	-1.000000000000000E+00
A0A0K3C834	-1.000000000000000E+00
A0A0K3CB58	-1.000000000000000E+00
A0A0K3C824	-1.000000000000000E+00
A0A0K3C816	-1.000000000000000E+00
A0A0K3CBD0	-1.000000000000000E+00
A0A0K3CB27	-1.000000000000000E+00
A0A0K3C804	-1.000000000000000E+00
A0A0K3CAE5	-1.000000000000000E+00
A0A0K3CB16	-1.000000000000000E+00
A0A0K3CF59	-1.000000000000000E+00
A0A0K3CAC8	-1.000000000000000E+00
A0A0K3C5S3	-1.000000000000000E+00
A0A0K3C5L4	-1.000000000000000E+00
A0A0K3C870	-1.000000000000000E+00
A0A0K3CCZ6	-1.000000000000000E+00
A0A0K3CER4	-1.000000000000000E+00
A0A0K3CAW1	-1.000000000000000E+00
A0A0K3CER0	-1.000000000000000E+00
A0A0K3CCZ3	-1.000000000000000E+00
A0A061BDW3	-1.000000000000000E+00
A0A0K3CEQ5	-1.000000000000000E+00
A0A0K3CAV2	-1.000000000000000E+00
A0A0K3C8M5	-1.000000000000000E+00
A0A0K3C7H8	-1.000000000000000E+00
A0A0K3CAJ3	-1.000000000000000E+00
A0A0K3CEN8	-1.000000000000000E+00
A0A0K3C7F9	-1.000000000000000E+00
A0A0K3C9T0	-1.000000000000000E+00
A0A0K3CAF1	-1.000000000000000E+00
A0A0K3CEK5	-1.000000000000000E+00
A0A0K3C7E0	-1.000000000000000E+00
A0A0K3C7D5	-1.000000000000000E+00
A0A0K3CAN0	-1.000000000000000E+00
A0A0K3CAC5	-1.000000000000000E+00
