,old_min,old_max,new_min,new_max,diff_min,diff_max
DDCAt_c_rm,0.0,-2.2411582116654713e-09,0.0,-5.415384793544834e-12,0.0,-2.2357428268719263e-09
TTDCAt_c_rm,0.0,-4.310615897954011e-09,0.0,1.7522214059159007e-11,0.0,-4.32813811201317e-09
HDCAt_c_rm,-9.574918208363239e-05,0.0001559428837551941,-9.567641680988391e-05,0.00015581944831962057,-7.276527374847313e-08,1.2343543557354238e-07
HDCEAt_c_rm,-1.5941600919790512e-26,-2.2430531159981294e-09,0.0,-9.794081617977368e-12,-1.5941600919790512e-26,-2.233259034380152e-09
OCDCAt_c_rm,-6.376081613607402e-05,0.00010396386776968396,-6.371236536188063e-05,0.00010388233235875774,-4.845077419338693e-08,8.153541092622153e-08
OCDCEAt_c_rm,-0.00011707457319516603,0.0001908549214169528,-0.00011698559969490462,0.00019070342559826764,-8.897350026140403e-08,1.5149581868514634e-07
MALCOAt_c_rm,0.02772813977816279,0.02772813931822952,0.029378580169275487,0.02937858016798718,-0.0016504403911126973,-0.0016504408497576596
DDCACOAt_c_rm,2.2552254954026163e-09,0.0,-1.2087073611181353e-12,0.0,2.2564342027637344e-09,0.0
TDCOAt_c_rm,2.2565804116724658e-09,0.0,-1.0137954925117393e-12,0.0,2.2575942071649776e-09,0.0
PMTCOAt_c_rm,-0.00015594280993771177,0.015457064647496008,-0.00015581945286934488,0.015444614778348277,-1.2335706836688392e-07,1.2449869147730663e-05
HDCOAt_c_rm,2.2551853947691626e-09,0.0,-1.6744218020792704e-12,0.0,2.256859816571242e-09,0.0
STCOAt_c_rm,0.06803930056409749,0.07843635564937128,0.06846242909594276,0.07885111200073705,-0.000423128531845271,-0.00041475635136577205
ODECOAt_c_rm,-0.018899681783924132,0.00019085664227674816,-0.0188844605384691,0.0001907034599411105,-1.5221245455030591e-05,1.5318233563766043e-07
ICOSCOAt_c_rm,2.1462141463075242e-10,-5.827664591362157e-27,-7.460734612672065e-14,0.0,2.1469602197687915e-10,-5.827664591362157e-27
DOCOSCOAt_c_rm,-0.001710860960570511,2.1906793737945545e-05,-0.0017094836321200518,2.188919582150835e-05,-1.3773284504592104e-06,1.759791643719363e-08
TTCCOAt_c_rm,-0.00601466762507033,-0.0015765569717585512,-0.006248791498983203,-0.0018142542045432959,0.00023412387391287277,0.00023769723278474464
HXCCOAt_c_rm,-0.0015765554740974218,-0.0015765562256049616,-0.0018142542006572655,-0.0018142542006863926,0.0002376987265598437,0.000237697975081431
Ht_c_rm,0.08926115864259057,0.08926111945856219,0.0964997455716888,0.09649974564456405,-0.007238586929098234,-0.007238626186001865
H2Ot_c_rm,-0.2416522611535457,-0.24165228141288175,-0.24313038859309963,-0.2431303887765654,0.0014781274395539168,0.001478107363683645
CO2t_c_rm,-0.027728139026992542,-0.02772813977816289,-0.029378580169597452,-0.029378580169275532,0.0016504411426049095,0.0016504403911126418
COAt_c_rm,-0.11897409524665749,-0.02700491365335759,-0.12055104049870105,-0.028655925345051538,0.0015769452520435628,0.0016510116916939495
NADPHt_c_rm,0.05545627955632581,0.05545626981334827,0.058757160338551065,0.05875716032054323,-0.003300880782225256,-0.0033008905071949535
NADPt_c_rm,-0.0554562697562483,-0.05545627955632579,-0.058757160335339606,-0.05875716033854488,0.0033008905790913035,0.003300880782219094
O2t_c_rm,0.10696206106367427,0.10696206084785516,0.10687590421179187,0.10687590421137401,8.615685188240185e-05,8.615663648114946e-05
NADHt_c_rm,0.10696206106367426,0.1069620608480555,0.10687590421179187,0.10687590421142186,8.615685188238797e-05,8.61566366336386e-05
NADt_c_rm,-0.10696206041483065,-0.10696206106367415,-0.1068759042122305,-0.10687590421179227,-8.615620260014889e-05,-8.61568518818745e-05
GLYC3Pt_c_rm,0.0,0.04315581649066583,0.0,0.04312105618520997,0.0,3.476030545585679e-05
DHAPt_c_rm,3.356141699763888e-15,-9.76057994252528e-09,0.0,5.7349077078248305e-11,3.356141699763888e-15,-9.817929019603528e-09
PPIt_c_rm,-0.06097377742887886,-0.06025055144216926,-0.059588356639603095,-0.05886570176538719,-0.001385420789275768,-0.0013848496767820684
PIt_c_rm,4.517791204055609e-09,0.0,-4.392112636648894e-12,0.0,4.522183316692259e-09,0.0
CTPt_c_rm,0.0773452873359305,0.07734527532868685,0.07461034733507879,0.07461034732442517,0.0027349400008517127,0.002734928004261672
CDPt_c_rm,-0.01709472386528921,-0.01709473589905788,-0.015744645574571173,-0.015744645580697228,-0.0013500782907180375,-0.001350090318360652
CMPt_c_rm,-0.060250549167004425,-0.06025055142198575,-0.05886570176628124,-0.05886570176532945,-0.0013848474007231854,-0.0013848496566562993
CDPEAt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0
CDPCHOLt_c_rm,0.0,-2.245965576239841e-09,2.7238075661279767e-18,-1.8953289094045054e-11,-2.7238075661279767e-18,-2.2270122871457957e-09
ATPt_c_rm,6.84382596396276e-21,0.0007232260907690175,0.0,0.0007226548352088387,6.84382596396276e-21,5.712555601788049e-07
AMPt_c_rm,-0.000723226007824566,-2.878216907205729e-19,-0.0007226548756571598,-2.463777347026595e-19,-5.711321674061343e-07,-4.1443956017913436e-20
SERt_c_rm,0.0419093555450508,0.041909355470774685,0.0418755979855734,0.041875597985382824,3.375755947739728e-05,3.3757485391860964e-05
INOSTt_c_rm,0.01834119587694266,0.01834119438115971,0.016990103779756065,0.01699010377330031,0.0013510920971865938,0.001351090607859401
AMETt_c_rm,0.048187486882752525,0.0481874866519288,0.04814867235236056,0.04814867235130224,3.8814530391964586e-05,3.88143006265565e-05
AHCYSt_c_rm,-0.04818748665867447,-0.048187486882752525,-0.04814867235236072,-0.048148672352359846,-3.881430631375027e-05,-3.881453039267929e-05
EPISTt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0
FECOSTt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0
LANOSTt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0
ERGSTt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0
ZYMSTt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0
G3PCt_c_rm,-1.6535640887368956e-26,-5.179139037680653e-11,0.0,-5.170182216296003e-13,-1.6535640887368956e-26,-5.127437215517693e-11
HDCAt_c_l,0.0,0.00015594289224608903,0.0,0.0001558194450320742,0.0,1.2344721401482892e-07
HDCEAt_c_l,0.0,-2.246131203727001e-09,0.0,-6.5007779312505314e-12,0.0,-2.239630425795751e-09
OCDCAt_c_l,0.0,0.00010396384645250597,0.0,0.00010388232093150115,0.0,8.152552100482017e-08
OCDCEAt_c_l,0.0,0.00019085491951815456,0.0,0.00019070342512350069,0.0,1.514943946538704e-07
DDCACOAt_c_l,2.2601869235993517e-09,0.0,-4.166913417597735e-13,0.0,2.2606036149411117e-09,0.0
TDCOAt_c_l,2.2568822145895408e-09,0.0,-1.7311941157295383e-12,0.0,2.2586134087052704e-09,0.0
PMTCOAt_c_l,-0.000155942809028434,0.015457064859410263,-0.00015581945193663012,0.015444614778762529,-1.2335709180389255e-07,1.2450080647733938e-05
HDCOAt_c_l,2.253386995758783e-09,6.535548452971741e-27,-2.579839405169667e-12,-1.276474307221043e-29,2.2559668351639527e-09,6.548313196043952e-27
STCOAt_c_l,-0.00010396383172984086,0.01029309125782039,-0.00010388234633792109,0.010284800559390083,-8.148539191977448e-08,8.290698430307719e-06
ODECOAt_c_l,-0.00019085491144914027,0.018899683514416267,-0.000190703434421915,0.018884460534133417,-1.5147702722527598e-07,1.5222980282850185e-05
GLYC3Pt_c_l,0.0,0.04315581649789716,0.0,0.043121056187718936,0.0,3.476031017822512e-05
DHAPt_c_l,0.0,-9.743987492191396e-09,0.0,-3.251722502652616e-11,0.0,-9.71147026716487e-09
NADPHt_c_l,0.0,-9.75953144718548e-09,0.0,5.1979377939778876e-12,0.0,-9.764729384979457e-09
NADPt_c_l,9.80672194835586e-09,-4.419050291301884e-16,-8.87411675535209e-12,1.493342610773493e-14,9.815596065111213e-09,-1.5375331136865118e-14
ATPt_c_l,4.2332114339021406e-05,0.0007655578316590871,4.2288879476521326e-05,0.0007649437341151556,4.3234862500080105e-08,6.140975439315006e-07
AMPt_c_l,-0.0007655578481873114,-4.233206732514479e-05,-0.0007649437500343926,-4.228889522885234e-05,-6.14098152918862e-07,-4.317209629245026e-08
PPIt_c_l,-0.09150191905862141,-0.09077869327484753,-0.09142821774434326,-0.09070556289966043,-7.370131427815452e-05,-7.313037518709431e-05
H2Ot_c_l,0.0020215964850247626,0.002021574319539499,0.0020199484817515967,0.0020199484841713477,1.6480032731659537e-06,1.6258353681512794e-06
GLYCt_c_l,0.00101079822914408,0.001010787160273306,0.00100997424288281,0.001009974242034878,8.239862612699749e-07,8.129182384279936e-07
DOCOSCOAt_c_l,-0.001710861665108281,2.1906794156791598e-05,-0.001709483631191771,2.1889195727099533e-05,-1.3780339165100214e-06,1.7598429692064634e-08
TTCCOAt_c_l,-0.004438112028282905,-1.2316888661294416e-10,-0.0044345372979887185,-4.372806906277984e-13,-3.574730294186347e-06,-1.2273160592231635e-10
HXCCOAt_c_l,0.0,0.0,0.0,0.0,0.0,0.0
ATPt_c_en,0.0,-4.483473834470082e-09,0.0,-2.1027064983401725e-11,0.0,-4.46244676948668e-09
ADPt_c_en,4.509392851348163e-09,0.0,-3.711568830055644e-12,0.0,4.513104420178219e-09,0.0
Ht_c_en,4.5125572175102074e-09,0.0,-2.6022573351765033e-12,0.0,4.515159474845384e-09,0.0
H2Ot_c_en,0.0,-4.5379648755718885e-09,0.0,-1.9558449853851505e-11,0.0,-4.518406425718037e-09
PIt_c_en,9.013042318336215e-09,0.0,-4.828846674704329e-12,-3.38969866591107e-16,9.017871165010919e-09,3.38969866591107e-16
G3PCt_c_en,0.0,-5.238731906119753e-11,0.0,-2.532145711328965e-13,0.0,-5.2134104490064636e-11
G3PIt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
HDCAt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
HDCEAt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
OCDCAt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
OCDCEAt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
ICOSCOAt_c_en,2.0618874988587705e-11,0.0,-1.2495795456470215e-14,0.0,2.0631370784044174e-11,0.0
DOCOSCOAt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
TTCCOAt_c_en,0.0,0.0,0.0,0.0,0.0,0.0
HXCCOAt_c_en,3.0242113828141903e-19,0.0,0.0,0.0,3.0242113828141903e-19,0.0
H2Ot_c_vm,0.0,-4.378943548414626e-09,0.0,2.2592181837706013e-11,0.0,-4.401535730252331e-09
PIt_c_vm,4.511422199624467e-09,0.0,-1.8230246201990584e-13,0.0,4.511604502086487e-09,0.0
Ht_c_vm,4.516178852516586e-09,-1.511379869189357e-08,6.509982506803125e-18,-6.265290714805588e-11,4.516178846006603e-09,-1.5051145784745513e-08
ATPt_c_vm,0.0,-4.487321734997118e-09,-6.509982506803124e-18,-1.6806568899878558e-11,6.509982506803124e-18,-4.47051516609724e-09
ADPt_c_vm,4.51480508969624e-09,0.0,-6.302456544116638e-12,0.0,4.5211075462403565e-09,0.0
CO2t_c_vm,7.526964754192725e-09,0.0,0.0,0.0,7.526964754192725e-09,0.0
H2Ot_c_gm,0.0,-4.534139607567607e-09,0.0,-1.879587214441875e-11,0.0,-4.515343735423188e-09
PIt_c_gm,4.514971640847843e-09,0.0,-3.6216350060273584e-12,0.0,4.518593275853871e-09,0.0
Ht_c_gm,4.51376442917913e-09,-1.511796224890781e-08,-3.1879406773030047e-12,-8.976225987074563e-11,4.516952369856433e-09,-1.5028199989037063e-08
CO2t_c_gm,7.522940715297789e-09,0.0,-1.0060097238964816e-11,0.0,7.533000812536753e-09,0.0
ATPt_c_gm,0.0,-4.535388674670914e-09,0.0,-2.6928677961225906e-11,0.0,-4.508459996709688e-09
ADPt_c_gm,4.5065211591671115e-09,0.0,-3.6216350060277393e-12,0.0,4.510142794173139e-09,0.0
H2Ot_c_mm,0.0,-2.748720408891325e-09,0.0,-1.6320410885590442e-11,0.0,-2.7323999980057343e-09
CO2t_c_mm,-0.03982887092499762,-0.03982887847299514,-0.039796789252071495,-0.03979678927152956,-3.208167292612779e-05,-3.2089201465579364e-05
HDCOAt_c_mm,0.0,0.0,0.0,0.0,0.0,0.0
ODECOAt_c_mm,0.0,0.0,0.0,0.0,0.0,0.0
HDCAt_c_mm,0.0,0.0,0.0,0.0,0.0,0.0
OCDCAt_c_mm,0.0,0.0,0.0,0.0,0.0,0.0
COAt_c_mm,0.0,0.0,0.0,0.0,0.0,0.0
DDCAt_l_rm,0.0,-4.487322357143916e-09,0.0,-1.439152539841129e-11,0.0,-4.4729308317455045e-09
TTDCAt_l_rm,0.0,-4.412572001336572e-09,0.0,-1.2072116686756635e-11,0.0,-4.400499884649815e-09
HXCAt_l_rm,0.0,0.0,0.0,0.0,0.0,0.0
EPISTt_l_rm,0.0,0.0,0.0,0.0,0.0,0.0
FECOSTt_l_rm,0.0,0.0,0.0,0.0,0.0,0.0
LANOSTt_l_rm,0.0,0.0,0.0,0.0,0.0,0.0
ZYMSTt_l_rm,0.0,0.0,0.0,0.0,0.0,0.0
ZYM161t_l_rm,0.0,0.0,0.0,0.0,0.0,0.0
ZYM181t_l_rm,0.0,0.0,0.0,0.0,0.0,0.0
HXCAt_en_rm,0.0,0.0,0.0,0.0,0.0,0.0
ZYM161t_en_rm,0.0,0.0,0.0,0.0,0.0,0.0
ZYM181t_en_rm,0.0,0.0,0.0,0.0,0.0,0.0
HXCAt_r_rm,0.0,0.0,0.0,0.0,0.0,0.0
PIt_r_rm,0.0,-4.487205800247801e-09,0.0,-7.028320826134875e-11,0.0,-4.416922591986452e-09
Ht_m_mm,0.07965775703879185,0.07965774185593671,0.07959357850612873,0.07959357850339857,6.417853266312001e-05,6.416335253814354e-05
GLYC3Pt_m_mm,0.0,0.0,0.0,0.0,0.0,0.0
CMPt_m_mm,4.514971640847057e-09,0.0,1.0680534517218876e-12,0.0,4.513903587395336e-09,0.0
CTPt_m_mm,0.0,-1.3572289255026046e-09,0.0,-2.5535942518831827e-12,0.0,-1.3546753312507215e-09
PIt_m_mm,1.3707092065360614e-09,-4.990903980008962e-15,-2.7069153451440613e-12,7.127160600998746e-14,1.3734161218812055e-09,-7.626250998999642e-14
PPIt_m_mm,1.3642399153673786e-09,0.0,-6.058086510848935e-13,0.0,1.3648457240184635e-09,0.0
GTHRDtabc_v,0.0,-4.536663764005836e-09,0.0,-1.877918821374255e-11,0.0,-4.517884575792094e-09
GLYCDy_c,0.0010107982134682117,0.0010107801719985846,0.0010099742421654041,0.0010099742697132165,8.239713028075548e-07,8.059022853681552e-07
uniDOLDP_l,0.0006721211941743651,0.0006721211941597742,0.0006715798073910732,0.0006715798073911142,5.413867832918711e-07,5.413867686600207e-07
CRNOAT_m,9.92512568188277e-11,-4.19953033666568e-09,-6.612662749593282e-14,-1.6229907720547212e-11,9.931738344632363e-11,-4.183300428945133e-09
EX_h_e,0.8242765051180785,28.21313583925229,0.8254268121549497,28.21548743599653,-0.0011503070368712454,-0.0023515967442406804
EX_k_e,-0.2355372224646326,-0.2355372269735021,-0.23534750413611766,-0.23534750413369013,-0.00018971832851494286,-0.00018972283981197324
EX_h2o_e,20.706032972064573,34.4004626382369,20.69879113893532,34.39382145085419,0.0072418331292531946,0.006641187382712133
EX_14dmlanost_e,0.0,-1.304184483077265e-11,0.0,-2.0369627830062917e-13,0.0,-1.2838148552472021e-11
14DMLANOSTt_c_e,1.3085579367806794e-11,0.0,-1.8512156286860056e-14,0.0,1.3104091524093653e-11,0.0
EX_ergtetrol_e,0.0,-1.1755791801492197e-11,0.0,-5.876333417665317e-14,0.0,-1.1697028467315544e-11
ERGTETROLt_c_e,1.1672499565805848e-11,0.0,-1.2306049643698129e-14,0.0,1.1684805615449547e-11,0.0
HSDx_c,0.19444610631085277,0.19444609477144087,0.19428947215767278,0.19428947214265696,0.0001566341531799853,0.00015662262878390898
ME2_m,0.0,0.4522143060321518,0.0,0.4518500534725508,0.0,0.000364252559600986
RAFH_e,1.0859529170618019e-10,0.0,9.904115801045977e-14,0.0,1.0849625054816973e-10,0.0
URIH_c,0.0,-4.4897469874619425e-09,0.0,-1.0835079474127792e-11,0.0,-4.478911907987814e-09
HEMEAt_c_m,3.901883988627551e-05,3.901883010968547e-05,3.898741060775121e-05,3.898741059049612e-05,3.142927852430147e-08,3.1419519189352946e-08
EX_raffin_e,0.0,-1.1056278821623086e-10,0.0,-2.6893867354655294e-13,0.0,-1.1029384954268431e-10
EX_melib_e,0.0,8.391053251359868e-15,0.0,1.435902160660512e-15,0.0,6.955151090699355e-15
PYDX5PS_c,3.9018839886275516e-05,3.9018839885417004e-05,3.898741060775119e-05,3.898741060774611e-05,3.1429278524328574e-08,3.142927767089206e-08
4AMPMS_c,0.0,0.0,0.0,0.0,0.0,0.0
AROHL_c,0.0,0.0,0.0,0.0,0.0,0.0
4HPPCL_c,0.0,0.0,0.0,0.0,0.0,0.0
EX_fe3_e,0.0,0.0,0.0,0.0,0.0,0.0
4HPEOR_c,0.0,0.0,0.0,0.0,0.0,0.0
GUAPRT_c,0.0,0.0,0.0,0.0,0.0,0.0
AICART_c,0.07705323444216572,0.0770532342840116,0.0769911688459063,0.07699116884528347,6.206559625941688e-05,6.206543872813719e-05
HCITS_m,0.10134870528580862,0.10134870519984755,0.10126706993489125,0.10126706993463994,8.163535091737506e-05,8.163526520761633e-05
MTHFD_c,7.829297171831635,7.829297152095134,7.824362097352705,7.824362097340528,0.00493507447892938,0.004935054754605872
IMPD_c,0.028551648990002707,0.02855164413139426,0.028528647836748675,0.02852864783234288,2.3001153254032652e-05,2.2996299051381702e-05
TKT2_c,-0.5279179063143529,-0.5279179161976745,-0.527726439513718,-0.5277264395345972,-0.0001914668006348652,-0.0001914766630772835
TKT1_c,-0.4295369739888115,-0.4295369838650952,-0.429424752028504,-0.42942475205814795,-0.00011222196030752363,-0.00011223180694724944
ATPASEV_v,0.0,-4.5129122627853765e-09,0.0,-9.511676857716832e-12,0.0,-4.5034005859276595e-09
FRUtps_e,1.0866311954042278e-10,0.0,-1.3193212658294575e-13,0.0,1.0879505166700572e-10,0.0
PSP_L_c,4.200999462795676,4.2009994521184515,4.198779208557698,4.198779208574314,0.00222025423797767,0.0022202435441371904
MANtps_e,1.1140235030759822e-10,0.0,-1.3340104204817389e-14,0.0,1.1141569041180304e-10,0.0
IMPC_c,0.07705323444225215,0.0770532342824217,0.07699116884585949,0.07699116884564265,6.206559639265752e-05,6.206543677904353e-05
SUCDq9_m,0.04907399510883623,0.049073992333190895,0.04903446632129266,0.04903446631384108,3.952878754356903e-05,3.952601934981842e-05
GLYOX_m,0.0,0.0,0.0,0.0,0.0,0.0
LANOSTt_c_e,1.3524432131774127e-11,0.0,-5.848213412224116e-15,0.0,1.3530280345186351e-11,0.0
SERD_L_c,0.0,-3.0898711968565943e-09,0.0,-8.523856080860213e-12,0.0,-3.081347340775734e-09
EPISTt_c_e,1.1903806241693017e-11,0.0,2.6317894971975695e-15,0.0,1.1901174452195819e-11,0.0
PGL_c,0.8753094662802724,0.8753094537516889,0.8837007991822594,0.8837007991755007,-0.008391332901987014,-0.008391345423811813
ERGSTt_c_e,1.3039574344851071e-09,0.0,-1.5450548465725343e-12,-3.3531209965320414e-13,1.3055024893316796e-09,3.3531209965320414e-13
IPPS_c,0.12356213084588037,0.12356213074871254,0.12346260279388394,0.12346260279367768,9.952805199643644e-05,9.952795503485878e-05
ALDD22x_c,3.901883988640054e-05,3.90187884792562e-05,3.898741060784856e-05,3.8987410362025595e-05,3.142927855197573e-08,3.137811723060764e-08
AOXS_c,0.0,0.0,0.0,0.0,0.0,0.0
HCITS_n,0.0,0.0,0.0,0.0,0.0,0.0
GNK_c,0.0,-4.509057704496296e-09,0.0,-1.8666942192231518e-11,0.0,-4.490390762304065e-09
CRNAT120_m,1.184498990834119e-17,-1.607465964807542e-10,0.0,-1.0819710182707264e-12,1.184498990834119e-17,-1.5966462546248347e-10
MPYRCNST_c,0.0,0.0,0.0,0.0,0.0,0.0
MANNANH_e,0.0,0.0,0.0,0.0,0.0,0.0
GLUTCOADH_m,0.0,0.0,0.0,0.0,0.0,0.0
3OAS140_c,0.10341553323458458,0.10341553307388647,0.10428810457511453,0.10428810457419058,-0.000872571340529954,-0.0008725715003041062
URO_c,0.0,0.0,0.0,0.0,0.0,0.0
3HAD120_c,0.10341553323458455,0.10341553307388647,0.1042881045751145,0.10428810457402464,-0.000872571340529954,-0.0008725715001381695
ASPTA4_c,0.0,0.0,0.0,0.0,0.0,0.0
TRPDC_c,0.0,0.0,0.0,0.0,0.0,0.0
3OAR80_c,0.10341553323458458,0.10341553307388648,0.10428810457511453,0.10428810457402465,-0.000872571340529954,-0.0008725715001381695
3OAS100_c,0.10341553323458458,0.10341553307388647,0.10428810457511453,0.10428810457402465,-0.000872571340529954,-0.0008725715001381834
3HAD80_c,0.10341553323458455,0.10341553307388647,0.1042881045751145,0.10428810457402464,-0.000872571340529954,-0.0008725715001381695
Kt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
3HAD180_c,0.07833238985058882,0.07833238954976243,0.07874722965773635,0.07874722965688685,-0.00041483980714752955,-0.0004148401071244201
QUINDH_c,0.0,0.0,0.0,0.0,0.0,0.0
3OAS120_c,0.10341553323458458,0.1034155330183315,0.10428810457511457,0.10428810457404984,-0.0008725713405299956,-0.000872571555718335
3HBHYOX_c,0.0,0.0,0.0,0.0,0.0,0.0
3OADPCOAT_m,0.0,0.0,0.0,0.0,0.0,0.0
MI134PPH_c,0.0,0.0,0.0,-3.391490808906137e-13,0.0,3.391490808906137e-13
BZHYOX_c,0.0,0.0,0.0,0.0,0.0,0.0
AVNORy_c,0.0,0.0,0.0,0.0,0.0,0.0
HQLOR_c,0.0,-4.513181802770553e-09,0.0,-1.5646483977328045e-12,0.0,-4.51161715437282e-09
OCOAT1_m,0.0,0.0,0.0,0.0,0.0,0.0
3HAD60_c,0.10341553323458447,0.10341553307101518,0.10428810457527235,0.10428810457530224,-0.0008725713406878832,-0.0008725715042870591
PGCPH_c,0.0,-4.5118231588995874e-09,0.0,-3.2438992932121946e-12,0.0,-4.508579259606375e-09
ARAI2_c,0.0,0.0,0.0,0.0,0.0,0.0
3OAS160_c,0.10341553323458455,0.10341553273302095,0.10428810457511192,0.10428810457451239,-0.0008725713405273727,-0.0008725718414914346
MACACI_c,0.0,0.0,0.0,0.0,0.0,0.0
SPHINGSt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
3INDACNLAH_c,0.0,0.0,0.0,0.0,0.0,0.0
DAG3Pabct_c_m,0.0,0.0,0.0,0.0,0.0,0.0
FUMACACH_c,0.0,0.0,0.0,0.0,0.0,0.0
3OAS80_c,0.1034155332345845,0.10341553305333161,0.10428810457511459,0.10428810457513711,-0.0008725713405300928,-0.0008725715218055041
EAR100y_c,0.10341553323458448,0.10341553305362917,0.10428810457511456,0.10428810457514763,-0.0008725713405300789,-0.000872571521518456
3HAD40_c,0.10341553323458447,0.10341553305362915,0.10428810457511456,0.1042881045751476,-0.0008725713405300928,-0.000872571521518456
XAND_c,0.0,0.0,0.0,0.0,0.0,0.0
MERLACOR_c,0.0,0.0,0.0,0.0,0.0,0.0
3OAS60_c,0.1034155332345845,0.10341553305362919,0.10428810457511457,0.10428810457514764,-0.0008725713405300789,-0.000872571521518456
3OAS40_c,0.1034155332345845,0.10341553305362919,0.10428810457511457,0.10428810457514764,-0.0008725713405300789,-0.000872571521518456
PCLAD_c,0.0,0.0,0.0,0.0,0.0,0.0
HXAND_c,1.7789737306510778e-09,-3.0836734215501273e-09,0.0,6.589143800566511e-13,1.7789737306510778e-09,-3.084332335930184e-09
NITRy_c,0.0,0.0,0.0,0.0,0.0,0.0
LCYSTAT_c,0.0,0.0,0.0,0.0,0.0,0.0
3HAD100_c,0.10341553323458447,0.10341553307187296,0.1042881045751145,0.10428810457507225,-0.0008725713405300373,-0.0008725715031992903
3OAS180_c,0.07833238985058885,0.0783323895498692,0.07874722965773634,0.07874722965753496,-0.0004148398071474879,-0.00041484010766576485
3HAD140_c,0.10341553323458447,0.10341553302442565,0.10428810457511449,0.10428810457527544,-0.0008725713405300234,-0.0008725715508497989
3OAR60_c,0.10341553323458448,0.10341553302470143,0.10428810457511453,0.10428810457502788,-0.0008725713405300511,-0.0008725715503264536
HIBH_m,0.0,0.0,0.0,0.0,0.0,0.0
3OAR140_c,0.10341553323458448,0.10341553302470143,0.10428810457511453,0.10428810457502788,-0.0008725713405300511,-0.0008725715503264536
PEtabc_m,0.0,0.0,0.0,0.0,0.0,0.0
3OAR100_c,0.10341553323458448,0.10341553302470143,0.10428810457511453,0.10428810457502788,-0.0008725713405300511,-0.0008725715503264536
PTRCAT1_c,-3.9018788528461444e-05,0.0,-3.8987410625787866e-05,0.0,-3.1377902673577454e-08,0.0
NITRx_c,0.0,0.0,0.0,0.0,0.0,0.0
ETFOXRq9_m,1.1844989908341196e-17,-3.76053181068137e-09,0.0,-1.1014740961446899e-13,1.1844989908341196e-17,-3.7604216632717554e-09
NOX_c,0.0,-1.304124245818522e-09,0.0,-3.0259608606199447e-13,0.0,-1.3038216497324599e-09
3OAR120_c,0.10341553323458448,0.10341553307931106,0.10428810457511456,0.10428810457528624,-0.0008725713405300789,-0.0008725714959751801
EAR180y_c,0.07833238985058881,0.07833238954980647,0.07874722965773635,0.07874722965788833,-0.0004148398071475434,-0.00041484010808186256
DHPM2_c,0.0,0.0,0.0,0.0,0.0,0.0
HGENDO_c,0.0,0.0,0.0,0.0,0.0,0.0
QUINt_c_e,0.0,0.0,0.0,0.0,0.0,0.0
ACKr_c,-2.125678799469308,-2.125678824159435,-2.133764273877453,-2.13376427386747,0.00808547440814511,0.008085449708034709
PGt_c_m,0.0,0.0,0.0,0.0,0.0,0.0
3OAR160_c,0.10341553511518928,0.10341553273332806,0.10428810457511467,0.1042881045745436,-0.000872569459925393,-0.0008725718412155442
