rxn_src	dir	enz	protein_stoich	status	comments
GTHOXt_c	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
GTHP_c	FWD	rt0211	rt0211:1	protStoichAsgnAuto	 
GTHP_c	REV	rt0211	rt0211:1	protStoichAsgnManual	 
GTHP_c	FWD	rt2565	rt2565:1	protStoichAsgnAuto	 
GTHP_c	REV	rt2565	rt2565:1	protStoichAsgnManual	 
GTHP_c	FWD	rt8181	rt8181:1	protStoichAsgnAuto	 
GTHP_c	REV	rt8181	rt8181:1	protStoichAsgnManual	 
GTHP_m	FWD	rt0422_m	rt0422_m:1	protStoichAsgnAuto	 
GTHP_m	REV	rt0422_m	rt0422_m:1	protStoichAsgnManual	 
GTHP_m	FWD	rt0882	rt0882:1	protStoichAsgnAuto	 
GTHP_m	REV	rt0882	rt0882:1	protStoichAsgnManual	 
GTHRDt_c_e	FWD	rt5171	rt5171:1	protStoichAsgnAuto	 
GTHRDt_c_v	FWD	rt4896	rt4896:1	protStoichAsgnAuto	 
GTHRDt_c_v	REV	rt4896	rt4896:1	protStoichAsgnAuto	 
GTHRDtabc_v	FWD	rt4896	rt4896:1	protStoichAsgnAuto	 
GTHS_c	FWD	rt1561	rt1561:1	protStoichAsgnAuto	 
GTMLT_c	FWD	rt1470	rt1470:1	protStoichAsgnAuto	 
GTPCI_c	FWD	rt1964	rt1964:1	protStoichAsgnAuto	 
GTPCII2_c	FWD	rt4183	rt4183:1	protStoichAsgnAuto	 
GTPDPDP_c	FWD	rt1567	rt1567:1	protStoichAsgnAuto	 
GTPDPDP_c	FWD	rt6258	rt6258:1	protStoichAsgnAuto	 
GTPGDPtp_m	FWD	rt5389	rt5389:1	protStoichAsgnAuto	 
GUAD_1_c	FWD	rt0682	rt0682:1	protStoichAsgnAuto	 
GUAD_1_c	FWD	rt1340	rt1340:1	protStoichAsgnAuto	 
GUAD_1_c	FWD	rt3492	rt3492:1	protStoichAsgnAuto	 
GUAPRT_c	FWD	rt4077	rt4077:1	protStoichAsgnAuto	 
GUAPRT_c	FWD	rt7825	rt7825:1	protStoichAsgnAuto	 
GUAt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
GUAt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
GUAtps_e	FWD	rt6190	rt6190:1	protStoichAsgnAuto	 
GUAtps_e	REV	rt6190	rt6190:1	protStoichAsgnAuto	 
H2O2t_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2O2t_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_e	FWD	rt0646	rt0646:1	protStoichAsgnAuto	 
H2Ot_c_e	REV	rt0646	rt0646:1	protStoichAsgnManual	 
H2Ot_c_e	FWD	rt5618	rt5618:1	protStoichAsgnAuto	 
H2Ot_c_e	REV	rt5618	rt5618:1	protStoichAsgnManual	 
H2Ot_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_g	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_g	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_v	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_v	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto	
H2Ot_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto	
HACD100i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD100i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD100i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD101ei_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD101ei_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD120i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD120i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD120i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD121ai_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD121ai_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD121ai_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD121di_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD121di_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD122ei_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD122ei_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD140i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD140i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD140i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD141ai_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD141ai_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD141ai_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD141bi_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD141bi_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD141bi_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD142i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD142i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD143i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD143i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD160i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD160i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD160i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD161ai_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD161ai_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD161ai_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD161bi_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD161bi_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD161bi_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD162i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD162i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD163i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD163i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD180i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD180i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD180i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD181ai_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD181ai_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD181ai_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD182i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD182i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD183i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD183i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD200i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD200i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD220i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD220i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD240i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD240i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD260i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD260i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD40i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD40i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD40i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD40y_c	FWD	rt6812	rt6812:1	protStoichAsgnAuto	 
HACD40y_c	REV	rt6812	rt6812:1	protStoichAsgnAuto	 
HACD60i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD60i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD60i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACD80i_m	FWD	rt2835	rt2835:1	protStoichAsgnAuto	 
HACD80i_x	FWD	rt2994	rt2994:1	protStoichAsgnAuto	 
HACD80i_x	FWD	rt7916_x	rt7916_x:1	protStoichAsgnAuto	 
HACDm40_c	FWD	rt7916_c	rt7916_c:1	protStoichAsgnAuto	 
HACDm40_c	REV	rt7916_c	rt7916_c:1	protStoichAsgnAuto	 
HACNH_m	FWD	rt3256	rt3256:1	protStoichAsgnAuto	 
HACNH_m	REV	rt3256	rt3256:1	protStoichAsgnManual	 
HACNH_m	FWD	rt6232	rt6232:1	protStoichAsgnAuto	 
HACNH_m	REV	rt6232	rt6232:1	protStoichAsgnManual	 
HACNH_m	FWD	rt7648	rt7648:1	protStoichAsgnAuto	 
HACNH_m	REV	rt7648	rt7648:1	protStoichAsgnManual	 
HCITR_m	FWD	rt7648	rt7648:1	protStoichAsgnAuto	 
HCITR_m	REV	rt7648	rt7648:1	protStoichAsgnAuto	 
HCITS_m	FWD	rt6488_m	rt6488_m:1	protStoichAsgnAuto	 
HCITS_n	FWD	rt6488_n	rt6488_n:1	protStoichAsgnAuto	 
HCO3E_c	FWD	rt4213	rt4213:1	protStoichAsgnAuto	 
HCO3E_c	REV	rt4213	rt4213:1	protStoichAsgnAuto	 
HCO3E_e	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
HCO3E_e	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	
HCO3E_m	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
HCO3E_m	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	
HCO3E_n	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
HCO3E_n	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	
HCO3t_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HCO3t_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto	
HCYSMT_c	FWD	rt7391	rt7391:1	protStoichAsgnAuto	 
HDCAt_c_e	FWD	rt15442799	"rt1544_e:1,rt2799_e:1"	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HDCAt_c_e	REV	rt15442799	"rt1544_e:1,rt2799_e:1"	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HDCAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_e	FWD	rt15442799	"rt1544_e:1,rt2799_e:1"	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HDCEAt_c_e	REV	rt15442799	"rt1544_e:1,rt2799_e:1"	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HDCEAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCEAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HDCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HEMEAt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HEMEAt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
HEMEOS_m	FWD	rt2735	rt2735:1	protStoichAsgnAuto	 
HETZK_c	FWD	rt7845	rt7845:1	protStoichAsgnAuto	 
HEX1_c	FWD	rt1896	rt1896:1	protStoichAsgnAuto	 
HEX1_c	FWD	rt3614	rt3614:1	protStoichAsgnAuto	 
HEX4_c	FWD	rt3614	rt3614:1	protStoichAsgnAuto	 
HEX7_c	FWD	rt3614	rt3614:1	protStoichAsgnAuto	 
HEX7b_c	FWD	rt3614	rt3614:1	protStoichAsgnAuto	 
HEX7b_c	REV	rt3614	rt3614:1	protStoichAsgnAuto	 
HGENDO_c	FWD	rt7338	rt7338:1	protStoichAsgnAuto	 
HIBH_m	FWD	rt6850	rt6850:1	protStoichAsgnAuto	 
HIBH_m	REV	rt6850	rt6850:1	protStoichAsgnAuto	 
HIBTD_c	FWD	rt5326	rt5326:1	protStoichAsgnAuto	 
HIBTD_c	REV	rt5326	rt5326:1	protStoichAsgnAuto	 
HICITD_m	FWD	rt2060	rt2060:1	protStoichAsgnAuto	 
HISt_c_m	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HISTD_c	FWD	rt3278	rt3278:1	protStoichAsgnAuto	 
HISTP_c	FWD	rt1838	rt1838:1	protStoichAsgnAuto	 
HIStpa_v	FWD	rt0111	rt0111:1	protStoichAsgnAuto	 
HIStpa_v	FWD	rt1949	rt1949:1	protStoichAsgnAuto	 
HISTRS_c	FWD	rt0207_c	rt0207_c:1	protStoichAsgnAuto	 
HISTRS_m	FWD	rt0207_m	rt0207_m:1	protStoichAsgnAuto	 
HKYNH_c	FWD	rt0357	rt0357:2	protStoichAsgnAuto	 
HLYSMT_m	FWD	rt1397	rt1397:1	protStoichAsgnAuto	 
HLYSMT_m	FWD	rt1965	rt1965:1	protStoichAsgnAuto	 
HLYSMT_m	FWD	rt2181	rt2181:1	protStoichAsgnAuto	 
HLYSMT_m	FWD	rt2220	rt2220:1	protStoichAsgnAuto	a
HLYSMT_m	FWD	rt4178	rt4178:1	protStoichAsgnAuto	 
HLYSMT_m	FWD	rt6162	rt6162:1	protStoichAsgnAuto	 
HLYSMT_m	FWD	rt6500	rt6500:1	protStoichAsgnAuto	 
HMGCOAR_c	FWD	rt1206	rt1206:1	protStoichAsgnAuto	 
HMGCOAS_c	FWD	rt3754_c	rt3754_c:1	protStoichAsgnAuto	 
HMGCOAS_m	FWD	rt3754_m	rt3754_m:1	protStoichAsgnAuto	 
HMGCOAt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HMGCOAt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
HMPK1_c	FWD	rt4410	rt4410:1	protStoichAsgnAuto	 
HOMOX_m	FWD	COX15ARH1YAH1	"rt7217:1,rt8407:1,rt1860:1"	protStoichAsgnManual	Used scRBA stoich since homologs were found via UniProt and BLASTp
HOMt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HOMt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
HPPK2_m	FWD	rt6009	rt6009:1	protStoichAsgnAuto	 
HPRORy_c	FWD	rt5064	rt5064:1	protStoichAsgnAuto	 
HQLOR_c	FWD	rt3938	rt3938:1	protStoichAsgnAuto	 
HSDx_c	FWD	rt3712	rt3712:2	protStoichAsgnManual	Used scRBA stoich
HSDx_c	FWD	rt8370	rt8370:2	protStoichAsgnManual	Used scRBA stoich
HSDy_c	FWD	rt3712	rt3712:2	protStoichAsgnManual	Used scRBA stoich
HSDy_c	FWD	rt8370	rt8370:2	protStoichAsgnManual	Used scRBA stoich
HSERTA_c	FWD	rt4145	rt4145:1	protStoichAsgnAuto	 
HSK_c	FWD	rt0283	rt0283:1	protStoichAsgnAuto	 
HSTPT_c	FWD	rt4862	rt4862:1	protStoichAsgnAuto	 
Ht_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_g	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_g	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_gm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_gm	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_v	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_v	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_vm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_vm	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto	
Ht_m_mm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
Ht_m_mm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXAND_c	FWD	rt7594	rt7594:1	protStoichAsgnAuto	 
HXAND_c	REV	rt7594	rt7594:1	protStoichAsgnAuto	 
HXANt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXANt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXAt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HXAt_c_e	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HXAt_c_x	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXAt_c_x	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_c_e	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HXCAt_c_e	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HXCAt_c_rm	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HXCAt_c_rm	REV	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
HXCAt_en_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_en_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_l_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_l_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_r_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCAt_r_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_l	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_l	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_r	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_r	REV	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
HXCCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
HYPOE_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
IAMACt_c_e	FWD	SPONT	zeroCost	protStoichAsgnManual	 
IAMOHt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IAMOHt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
IAMOHt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IAMOHt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
IBTALDt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IBTALDt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
IBTALDt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IBTALDt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
IBUTACt_c_e	FWD	SPONT	zeroCost	protStoichAsgnManual	 
IBUTOHt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IBUTOHt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
IBUTOHt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IBUTOHt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
ICDHx_m	FWD	IDH12	"rt3313:4,rt3314:4"	protStoichAsgnManual	Octamer of two non-identical subunits IDH1 and IDH2. | Octamer of two non-identical subunits IDH1 and IDH2.
ICDHyi_m	FWD	rt2761	rt2761:1	protStoichAsgnAuto	 
ICL_1_c	FWD	rt5654_c	rt5654_c:1	protStoichAsgnAuto	 
ICOSCOAt_c_en	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ICOSCOAt_c_en	REV	SPONT	zeroCost	protStoichAsgnAuto	
ICOSCOAt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ICOSCOAt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
ID3ACALDt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ID3ACALDt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
ID3ACALDt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ID3ACALDt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
IG3PS_c	FWD	rt0716	rt0716:1	protStoichAsgnAuto	 
IGPDH_c	FWD	rt0339	rt0339:1	protStoichAsgnAuto	 
IGPS_c	FWD	rt8196	rt8196:1	protStoichAsgnAuto	 
ILEt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ILEt_c_v	FWD	rt6501	rt6501:1	protStoichAsgnAuto	 
ILETA_c	FWD	rt5646	rt5646:1	protStoichAsgnAuto	 
ILETA_c	REV	rt5646	rt5646:1	protStoichAsgnManual	 
ILETA_c	FWD	rt6485	rt6485:1	protStoichAsgnAuto	 
ILETA_c	REV	rt6485	rt6485:1	protStoichAsgnManual	 
ILETA_m	FWD	rt6242_m	rt6242_m:1	protStoichAsgnAuto	 
ILETA_m	REV	rt6242_m	rt6242_m:1	protStoichAsgnAuto	 
ILEtpa_v	FWD	rt7819	rt7819:1	protStoichAsgnAuto	 
ILEtps_v	FWD	rt4375	rt4375:1	protStoichAsgnAuto	 
ILETRS_c	FWD	rt5078	rt5078:1	protStoichAsgnAuto	 
ILETRS_m	FWD	rt7188	rt7188:1	protStoichAsgnAuto	 
IMPC_c	FWD	rt4053	rt4053:1	protStoichAsgnAuto	 
IMPC_c	REV	rt4053	rt4053:1	protStoichAsgnAuto	 
IMPD_c	FWD	rt0027	rt0027:4	protStoichAsgnAuto	 
IND3ACt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IND3ACt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
IND3ETHt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IND3ETHt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
IND3ETHt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IND3ETHt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
INDPYRD_c	FWD	rt7423	rt7423:1	protStoichAsgnAuto	 
INO3GALT_c	FWD	rt5713	rt5713:1	protStoichAsgnAuto	 
INO3GALT_c	REV	rt5713	rt5713:1	protStoichAsgnManual	 
INO3GALT_c	FWD	rt5966	rt5966:1	protStoichAsgnAuto	 
INO3GALT_c	REV	rt5966	rt5966:1	protStoichAsgnManual	 
INOSHP3H_v	FWD	rt2517_v	rt2517_v:1	protStoichAsgnAuto	 
INOSHPt_c_n	FWD	SPONT	zeroCost	protStoichAsgnAuto	
INOSHPt_c_n	REV	SPONT	zeroCost	protStoichAsgnAuto	
INOSTt_c_rm	FWD	SPONT	zeroCost	protStoichAsgnAuto	
INOSTt_c_rm	REV	SPONT	zeroCost	protStoichAsgnAuto	
INOSTtps_e	FWD	rt0734	rt0734:1	protStoichAsgnAuto	 
INOSTtps_e	FWD	rt4674	rt4674:1	protStoichAsgnAuto	 
INSK_c	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
INSt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IPCS_g	FWD	rt4559	rt4559:1	protStoichAsgnAuto	 
IPCt_g_r	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IPCt_g_r	REV	SPONT	zeroCost	protStoichAsgnAuto	
IPDDI_c	FWD	rt7835	rt7835:1	protStoichAsgnAuto	 
IPDDI_c	REV	rt7835	rt7835:1	protStoichAsgnAuto	 
IPDPt_c_l	FWD	UNKNOWN	zeroCost	protStoichAsgnManual	Transporter; assume GSM GPR is correct. Maybe revisit someday.
