,Model1 Minimum,Model1 Maximum,Model2 Minimum,Model2 Maximum,Minimum Difference,Maximum Difference,Abs Min Difference,Abs Max Difference,Max Difference
EX_sprm_e,0.0,-1.5320094661430527e-14,0.0,-3.257927731253947e-15,0.0,-1.206216693017658e-14,0.0,1.206216693017658e-14,1.206216693017658e-14
CHOLD_c,0.0,-1.1638921313724073e-14,0.0,0.0,0.0,-1.1638921313724073e-14,0.0,1.1638921313724073e-14,1.1638921313724073e-14
ACOADm50f_m,4.846708121518073e-15,0.0,-6.740924086072942e-15,0.0,1.1587632207591014e-14,0.0,1.1587632207591014e-14,0.0,1.1587632207591014e-14
ICOSCOAt_c_en,0.0,0.0,1.1539854794690846e-14,0.0,-1.1539854794690846e-14,0.0,1.1539854794690846e-14,0.0,1.1539854794690846e-14
PLAA2pe_en,0.0,0.0,0.0,-1.133042570657423e-14,0.0,1.133042570657423e-14,0.0,1.133042570657423e-14,1.133042570657423e-14
HXCAt_c_e,0.0,-1.057057852886689e-14,0.0,6.860729689889836e-16,0.0,-1.1256651497855874e-14,0.0,1.1256651497855874e-14,1.1256651497855874e-14
UDPGD_c,0.0,-1.0925625383523192e-14,0.0,0.0,0.0,-1.0925625383523192e-14,0.0,1.0925625383523192e-14,1.0925625383523192e-14
GGTT_c,0.0,-1.0879763080878719e-14,0.0,0.0,0.0,-1.0879763080878719e-14,0.0,1.0879763080878719e-14,1.0879763080878719e-14
ACACT180i_m,0.0,0.0,0.0,-1.0753580619872991e-14,0.0,1.0753580619872991e-14,0.0,1.0753580619872991e-14,1.0753580619872991e-14
DINt_c_e,0.0,0.0,1.0667373689167657e-14,0.0,-1.0667373689167657e-14,0.0,1.0667373689167657e-14,0.0,1.0667373689167657e-14
EX_cys__L_e,0.0,-8.973828118867086e-14,0.0,-7.918278417547696e-14,0.0,-1.0555497013193898e-14,0.0,1.0555497013193898e-14,1.0555497013193898e-14
EX_3c3hmp_e,0.0,-4.6277173544021266e-14,0.0,-3.583829090568523e-14,0.0,-1.0438882638336037e-14,0.0,1.0438882638336037e-14,1.0438882638336037e-14
GLCtps_e,1.0310361744374314e-14,0.0,0.0,0.0,1.0310361744374314e-14,0.0,1.0310361744374314e-14,0.0,1.0310361744374314e-14
THRtps_e,-1.1763620871190137e-13,0.0,-1.0735201622135036e-13,0.0,-1.0284192490551006e-14,0.0,1.0284192490551006e-14,0.0,1.0284192490551006e-14
EX_5fthf_e,0.0,-1.788384433649862e-14,0.0,-7.797693397113901e-15,0.0,-1.0086150939384718e-14,0.0,1.0086150939384718e-14,1.0086150939384718e-14
HXCCOAt_c_en,0.0,0.0,0.0,-9.969405526862617e-15,0.0,9.969405526862617e-15,0.0,9.969405526862617e-15,9.969405526862617e-15
SUCR_e,-9.893798526670895e-15,0.0,0.0,0.0,-9.893798526670895e-15,0.0,9.893798526670895e-15,0.0,9.893798526670895e-15
PNP_c,-6.0268404084106794e-15,0.0,-1.5886964108568645e-14,0.0,9.860123700157966e-15,0.0,9.860123700157966e-15,0.0,9.860123700157966e-15
EX_nmn_e,0.0,-2.4142996877581824e-14,0.0,-1.4306488408584535e-14,0.0,-9.83650846899729e-15,0.0,9.83650846899729e-15,9.83650846899729e-15
EX_caro_c,0.0,-1.8391064775733893e-14,0.0,-8.642073357817281e-15,0.0,-9.748991417916612e-15,0.0,9.748991417916612e-15,9.748991417916612e-15
PHYTOES_c,0.0,4.231230427047909e-15,9.695434115046954e-15,3.8887519245723526e-15,-9.695434115046954e-15,3.4247850247555623e-16,9.695434115046954e-15,3.4247850247555623e-16,9.695434115046954e-15
3MOPDC_c,0.0,-3.814774191211243e-14,0.0,-4.7810840772409666e-14,0.0,9.663098860297237e-15,0.0,9.663098860297237e-15,9.663098860297237e-15
C5STDS_c,0.0,7.484478642629172e-15,0.0,-1.896862647813672e-15,0.0,9.381341290442844e-15,0.0,9.381341290442844e-15,9.381341290442844e-15
C24STR_r,0.0,7.418064259926317e-15,0.0,-1.880057663115434e-15,0.0,9.29812192304175e-15,0.0,9.29812192304175e-15,9.29812192304175e-15
NTD6pp_c,0.0,-1.0641825531772615e-14,0.0,-1.710394297361876e-15,0.0,-8.93143123441074e-15,0.0,8.93143123441074e-15,8.93143123441074e-15
HACD161bi_m,0.0,0.0,0.0,8.87663344697163e-15,0.0,-8.87663344697163e-15,0.0,8.87663344697163e-15,8.87663344697163e-15
HACD141bi_m,0.0,0.0,0.0,8.876633446971629e-15,0.0,-8.876633446971629e-15,0.0,8.876633446971629e-15,8.876633446971629e-15
ERGTETROLt_c_r,0.0,4.587015581017241e-15,0.0,-4.288563966674125e-15,0.0,8.875579547691365e-15,0.0,8.875579547691365e-15,8.875579547691365e-15
AMETt_c_m,-1.4639465412430972e-18,-5.253412578952913e-16,0.0,-9.16982487052407e-15,-1.4639465412430972e-18,8.644483612628779e-15,1.4639465412430972e-18,8.644483612628779e-15,8.644483612628779e-15
DADK_c,2.6682482381592354e-14,0.0,1.8267493985570627e-14,0.0,8.414988396021727e-15,0.0,8.414988396021727e-15,0.0,8.414988396021727e-15
EX_arab__D_e,0.0,0.0,0.0,8.351137702054359e-15,0.0,-8.351137702054359e-15,0.0,8.351137702054359e-15,8.351137702054359e-15
PHYTOED1_c,0.0,-3.583019929818492e-15,0.0,4.6724665729373045e-15,0.0,-8.255486502755797e-15,0.0,8.255486502755797e-15,8.255486502755797e-15
2MBTOHt_c_e,0.0,-3.211441007421363e-14,0.0,-4.0314624914456215e-14,0.0,8.200214840242583e-15,0.0,8.200214840242583e-15,8.200214840242583e-15
EX_adn_e,0.0,0.0,0.0,-8.18985295036883e-15,0.0,8.18985295036883e-15,0.0,8.18985295036883e-15,8.18985295036883e-15
NADHK1_m,0.0,8.459052633238365e-17,0.0,-7.875004025194752e-15,0.0,7.959594551527136e-15,0.0,7.959594551527136e-15,7.959594551527136e-15
EPISTt_c_e,5.501189494539111e-15,0.0,-2.2073438545324407e-15,0.0,7.708533349071552e-15,0.0,7.708533349071552e-15,0.0,7.708533349071552e-15
4ABZt_c_e,0.0,2.1897293258008112e-14,0.0,1.4194458319587632e-14,0.0,7.70283493842048e-15,0.0,7.70283493842048e-15,7.70283493842048e-15
FUMt_c_e,-2.9420144034757466e-14,0.0,-2.1874863032067537e-14,0.0,-7.545281002689928e-15,0.0,7.545281002689928e-15,0.0,7.545281002689928e-15
DOCOSAt_c_e,0.0,-1.8328578099468299e-16,0.0,-7.562044121227235e-15,0.0,7.378758340232552e-15,0.0,7.378758340232552e-15,7.378758340232552e-15
ARGtpa_v,0.0,-2.1123855011460224e-14,0.0,-1.3820398419958865e-14,0.0,-7.303456591501359e-15,0.0,7.303456591501359e-15,7.303456591501359e-15
EX_fum_e,0.0,-5.6744176903297466e-14,0.0,-6.40418060085267e-14,0.0,7.297629105229238e-15,0.0,7.297629105229238e-15,7.297629105229238e-15
4MOPR_m,0.0,7.141371453536288e-15,0.0,0.0,0.0,7.141371453536288e-15,0.0,7.141371453536288e-15,7.141371453536288e-15
EX_3mop_e,0.0,6.410203056300421e-15,0.0,-5.720029279434686e-16,0.0,6.98220598424389e-15,0.0,6.98220598424389e-15,6.98220598424389e-15
EX_arach_e,0.0,-9.39263932504896e-15,0.0,-2.4408267526673727e-15,0.0,-6.951812572381588e-15,0.0,6.951812572381588e-15,6.951812572381588e-15
EX_amet_e,0.0,-2.3407304970822003e-15,0.0,-9.132787371484197e-15,0.0,6.792056874401997e-15,0.0,6.792056874401997e-15,6.792056874401997e-15
EX_phe__L_e,0.0,2.96489869774744e-15,0.0,-3.7504723365724774e-15,0.0,6.7153710343199174e-15,0.0,6.7153710343199174e-15,6.7153710343199174e-15
4HBZt_c_m,0.0,1.8212082653201144e-15,0.0,-4.873690837878189e-15,0.0,6.694899103198303e-15,0.0,6.694899103198303e-15,6.694899103198303e-15
MGCH_m,0.0,6.6765356511361595e-15,0.0,0.0,0.0,6.6765356511361595e-15,0.0,6.6765356511361595e-15,6.6765356511361595e-15
2MBTOHt_c_m,1.2356677325534424e-13,0.0,1.1693767840306688e-13,0.0,6.629094852277362e-15,0.0,6.629094852277362e-15,0.0,6.629094852277362e-15
ACACT100i_m,0.0,1.9245930118012986e-14,0.0,1.2775182423112476e-14,0.0,6.4707476949005105e-15,0.0,6.4707476949005105e-15,6.4707476949005105e-15
HDCEAt_c_e,9.971303863676454e-15,0.0,1.6332642703434384e-14,0.0,-6.36133883975793e-15,0.0,6.36133883975793e-15,0.0,6.36133883975793e-15
NDPDA2_c,0.0,-1.535835548390452e-14,0.0,-2.161494027673956e-14,0.0,6.256584792835041e-15,0.0,6.256584792835041e-15,6.256584792835041e-15
RIBFLVt_c_m,0.0,6.155171915177585e-15,0.0,-1.6575821760880793e-17,0.0,6.171747736938466e-15,0.0,6.171747736938466e-15,6.171747736938466e-15
BACCL_c,0.0,0.0,0.0,6.1011217832379984e-15,0.0,-6.1011217832379984e-15,0.0,6.1011217832379984e-15,6.1011217832379984e-15
EX_melib_e,0.0,5.988630882317703e-15,0.0,0.0,0.0,5.988630882317703e-15,0.0,5.988630882317703e-15,5.988630882317703e-15
NMNt_c_e,0.0,0.0,5.78717285444865e-15,0.0,-5.78717285444865e-15,0.0,5.78717285444865e-15,0.0,5.78717285444865e-15
FRTT_c,0.0,3.481052447010647e-15,0.0,-2.2958983495704597e-15,0.0,5.776950796581107e-15,0.0,5.776950796581107e-15,5.776950796581107e-15
PREN9DPt_c_l,0.0,2.32394210919914e-17,5.726433443675422e-15,0.0,-5.726433443675422e-15,2.32394210919914e-17,5.726433443675422e-15,2.32394210919914e-17,5.726433443675422e-15
ERGSTt_c_r,0.0,6.019852143840492e-15,0.0,3.1287724219994667e-16,0.0,5.7069749016405455e-15,0.0,5.7069749016405455e-15,5.7069749016405455e-15
GALKi_c,-1.1462516190167771e-14,0.0,-5.7911275549943726e-15,0.0,-5.671388635173398e-15,0.0,5.671388635173398e-15,0.0,5.671388635173398e-15
3MOPt_c_e,4.174095120324901e-14,0.0,3.612020658304863e-14,0.0,5.620744620200378e-15,0.0,5.620744620200378e-15,0.0,5.620744620200378e-15
EX_ocdca_e,0.0,-3.887915476699704e-15,0.0,-9.34794498865719e-15,0.0,5.460029511957486e-15,0.0,5.460029511957486e-15,5.460029511957486e-15
MANtps_e,1.0157848138758278e-14,0.0,1.5339832812171173e-14,0.0,-5.181984673412895e-15,0.0,5.181984673412895e-15,0.0,5.181984673412895e-15
SPMDtpa_e,1.4253569924278548e-14,0.0,1.9132434326444678e-14,0.0,-4.87886440216613e-15,0.0,4.87886440216613e-15,0.0,4.87886440216613e-15
OCDCAt_c_e,2.478799985303304e-14,0.0,2.0028507416445656e-14,0.0,4.7594924365873845e-15,0.0,4.7594924365873845e-15,0.0,4.7594924365873845e-15
GMAND_c,0.0,0.0,0.0,-4.667289163998408e-15,0.0,4.667289163998408e-15,0.0,4.667289163998408e-15,4.667289163998408e-15
HCO3E_m,4.6314175744532715e-15,0.0,0.0,0.0,4.6314175744532715e-15,0.0,4.6314175744532715e-15,0.0,4.6314175744532715e-15
CLAH1_mm,0.0,0.0,0.0,-4.5995096148433675e-15,0.0,4.5995096148433675e-15,0.0,4.5995096148433675e-15,4.5995096148433675e-15
STATg_rm,0.0,-1.2801313395706781e-15,0.0,3.1634199059073968e-15,0.0,-4.443551245478075e-15,0.0,4.443551245478075e-15,4.443551245478075e-15
14BMANTF_c,0.0,4.320052149683631e-15,0.0,0.0,0.0,4.320052149683631e-15,0.0,4.320052149683631e-15,4.320052149683631e-15
4HPPR_c,0.0,-5.571613772481265e-15,0.0,-1.265780736550591e-15,0.0,-4.305833035930674e-15,0.0,4.305833035930674e-15,4.305833035930674e-15
Q9OR_m,0.0,-4.230701407731693e-15,0.0,0.0,0.0,-4.230701407731693e-15,0.0,4.230701407731693e-15,4.230701407731693e-15
Q9MT2_m,0.0,-4.230701407731693e-15,0.0,0.0,0.0,-4.230701407731693e-15,0.0,4.230701407731693e-15,4.230701407731693e-15
Q9MT1_m,0.0,-4.2307014077316924e-15,0.0,0.0,0.0,-4.2307014077316924e-15,0.0,4.2307014077316924e-15,4.2307014077316924e-15
MALTtps_e,2.245136740409905e-14,0.0,1.8352333489558143e-14,0.0,4.099033914540906e-15,0.0,4.099033914540906e-15,0.0,4.099033914540906e-15
GSNK_c,0.0,6.007713446940221e-15,0.0,2.105528176122639e-15,0.0,3.902185270817582e-15,0.0,3.902185270817582e-15,3.902185270817582e-15
EX_hdca_e,0.0,-2.696843790009328e-14,0.0,-2.3329607996765362e-14,0.0,-3.638829903327917e-15,0.0,3.638829903327917e-15,3.638829903327917e-15
LANOSTt_c_e,2.1831038678414837e-15,0.0,5.808117479467643e-15,0.0,-3.62501361162616e-15,0.0,3.62501361162616e-15,0.0,3.62501361162616e-15
IND3ACt_c_m,0.0,0.0,-3.58273479741456e-15,0.0,3.58273479741456e-15,0.0,3.58273479741456e-15,0.0,3.58273479741456e-15
3NPDHMT_m,0.0,-4.2307014077316924e-15,0.0,-6.793790157054285e-16,0.0,-3.551322392026264e-15,0.0,3.551322392026264e-15,3.551322392026264e-15
NADS2_n,3.030999201208764e-15,0.0,-4.750399838607558e-16,0.0,3.5060391850695198e-15,0.0,3.5060391850695198e-15,0.0,3.5060391850695198e-15
EX_ins_e,0.0,3.3412498462206412e-15,0.0,0.0,0.0,3.3412498462206412e-15,0.0,3.3412498462206412e-15,3.3412498462206412e-15
CLAH3_mm,0.0,0.0,0.0,-3.327850778010051e-15,0.0,3.327850778010051e-15,0.0,3.327850778010051e-15,3.327850778010051e-15
EX_ibutac_e,0.0,-5.3513322422435285e-14,0.0,-5.02639296873471e-14,0.0,-3.2493927350881836e-15,0.0,3.2493927350881836e-15,3.2493927350881836e-15
TTDCAt_c_e,4.679424521683585e-15,0.0,1.5265991115601343e-15,0.0,3.152825410123451e-15,0.0,3.152825410123451e-15,0.0,3.152825410123451e-15
PDAGATpe_rm,0.0,0.0,0.0,3.094955107822393e-15,0.0,-3.094955107822393e-15,0.0,3.094955107822393e-15,3.094955107822393e-15
ID3ACALDt_c_e,0.0,-2.6855529078914315e-14,0.0,-2.991102661094622e-14,0.0,3.0554975320319066e-15,0.0,3.0554975320319066e-15,3.0554975320319066e-15
AKGt_c_n,0.0,0.0,0.0,-3.0050111260165625e-15,0.0,3.0050111260165625e-15,0.0,3.0050111260165625e-15,3.0050111260165625e-15
CERH326_r,0.0,-7.98031864503643e-15,0.0,-5.0470769253682905e-15,0.0,-2.933241719668139e-15,0.0,2.933241719668139e-15,2.933241719668139e-15
14DMLANOSTt_c_e,5.871659361956663e-15,0.0,3.088283678605423e-15,0.0,2.7833756833512396e-15,0.0,2.7833756833512396e-15,0.0,2.7833756833512396e-15
CERH2A26_r,0.0,-7.790962765670775e-15,0.0,-5.093633521452832e-15,0.0,-2.697329244217943e-15,0.0,2.697329244217943e-15,2.697329244217943e-15
DHFRi_m,0.0,0.0,0.0,-2.695175966958116e-15,0.0,2.695175966958116e-15,0.0,2.695175966958116e-15,2.695175966958116e-15
NADK_m,0.0,0.0,0.0,2.6863322087386284e-15,0.0,-2.6863322087386284e-15,0.0,2.6863322087386284e-15,2.6863322087386284e-15
EX_ergst_e,0.0,-5.8825206437439834e-15,0.0,-3.4172576820532238e-15,0.0,-2.4652629616907597e-15,0.0,2.4652629616907597e-15,2.4652629616907597e-15
MIPCt_g_r,0.0,-1.6233489491439127e-14,0.0,-1.3775650201015207e-14,0.0,-2.4578392904239203e-15,0.0,2.4578392904239203e-15,2.4578392904239203e-15
4HBZF_c,0.0,-1.3028625280089425e-15,0.0,-3.7539416020138106e-15,0.0,2.4510790740048683e-15,0.0,2.4510790740048683e-15,2.4510790740048683e-15
FACOAL260_en,0.0,0.0,0.0,-2.3752281060122865e-15,0.0,2.3752281060122865e-15,0.0,2.3752281060122865e-15,2.3752281060122865e-15
EX_tag_c,0.0,-3.1154448202041425e-15,0.0,-8.316203478855037e-16,0.0,-2.283824472318639e-15,0.0,2.283824472318639e-15,2.283824472318639e-15
EX_g3pc_e,0.0,-2.1423228571174708e-14,0.0,-1.914675060937212e-14,0.0,-2.276477961802589e-15,0.0,2.276477961802589e-15,2.276477961802589e-15
4CMCOAL_c,0.0,-8.515566901172667e-16,0.0,1.1452942473690974e-15,0.0,-1.996850937486364e-15,0.0,1.996850937486364e-15,1.996850937486364e-15
PHYTOED4_c,0.0,-7.72651070710831e-15,0.0,-5.766457581865287e-15,0.0,-1.960053125243023e-15,0.0,1.960053125243023e-15,1.960053125243023e-15
PHYTOED2_c,0.0,-7.72651070710831e-15,0.0,-5.766457581865287e-15,0.0,-1.960053125243023e-15,0.0,1.960053125243023e-15,1.960053125243023e-15
PHYTOED3_c,0.0,-7.72651070710831e-15,0.0,-5.766457581865287e-15,0.0,-1.960053125243023e-15,0.0,1.960053125243023e-15,1.960053125243023e-15
3NPDHBZH_m,0.0,-4.2307014077316924e-15,0.0,-2.338407245616736e-15,0.0,-1.8922941621149565e-15,0.0,1.8922941621149565e-15,1.8922941621149565e-15
FALPDt_c_mm,0.0,0.0,-1.8871970167528084e-15,0.0,1.8871970167528084e-15,0.0,1.8871970167528084e-15,0.0,1.8871970167528084e-15
ERGTETROLt_c_e,-3.0461899981722163e-15,0.0,-4.875243598022949e-15,0.0,1.8290535998507327e-15,0.0,1.8290535998507327e-15,0.0,1.8290535998507327e-15
1MLCLAT_mm,0.0,0.0,0.0,-1.6990657792445576e-15,0.0,1.6990657792445576e-15,0.0,1.6990657792445576e-15,1.6990657792445576e-15
CMPt_m_mm,7.138810230704982e-13,0.0,7.155327778505915e-13,0.0,-1.6517547800932883e-15,0.0,1.6517547800932883e-15,0.0,1.6517547800932883e-15
DCAt_c_x,1.3928115153335122e-15,0.0,-2.41330458231346e-16,0.0,1.6341419735648583e-15,0.0,1.6341419735648583e-15,0.0,1.6341419735648583e-15
HXCAt_c_rm,-9.417998252138478e-16,0.0,-2.0762765203208705e-15,0.0,1.1344766951070226e-15,0.0,1.1344766951070226e-15,0.0,1.1344766951070226e-15
GLYC3Pt_m_mm,0.0,0.0,0.0,-1.1019083919842205e-15,0.0,1.1019083919842205e-15,0.0,1.1019083919842205e-15,1.1019083919842205e-15
DTTPt_c,3.4171943424914876e-14,9.606091117539981e-16,3.515461816998659e-14,-1.1052146409681026e-16,-9.826747450717136e-16,1.0711305758508084e-15,9.826747450717136e-16,1.0711305758508084e-15,1.0711305758508084e-15
NMNt_c_n,0.0,2.095737400921284e-15,-1.0263020181755442e-28,3.000206839838627e-15,1.0263020181755442e-28,-9.044694389173432e-16,1.0263020181755442e-28,9.044694389173432e-16,9.044694389173432e-16
DCYTt_c_e,0.0,-7.7686211351149e-16,0.0,0.0,0.0,-7.7686211351149e-16,0.0,7.7686211351149e-16,7.7686211351149e-16
SRBt_c_e,0.0,0.0,7.740817401133939e-16,0.0,-7.740817401133939e-16,0.0,7.740817401133939e-16,0.0,7.740817401133939e-16
ACOAD120f_x,0.0,-6.208563323267021e-16,0.0,0.0,0.0,-6.208563323267021e-16,0.0,6.208563323267021e-16,6.208563323267021e-16
ARACHt_c_e,0.0,-4.685354323069317e-16,0.0,5.552208287027736e-17,0.0,-5.240575151772091e-16,0.0,5.240575151772091e-16,5.240575151772091e-16
4HBZCOAS_c,0.0,2.92786951727127e-15,0.0,2.4168553939600404e-15,0.0,5.110141233112295e-16,0.0,5.110141233112295e-16,5.110141233112295e-16
4HPLH_c,0.0,2.9278695172712702e-15,0.0,2.419699243642575e-15,0.0,5.081702736286952e-16,0.0,5.081702736286952e-16,5.081702736286952e-16
CLPNS_mm,0.0,0.0,0.0,-4.955525437531102e-16,0.0,4.955525437531102e-16,0.0,4.955525437531102e-16,4.955525437531102e-16
OCDCEAt_c_e,4.176632880511911e-15,2.68762867130874e-17,3.728474787156477e-15,2.8979895735001416e-18,4.481580933554342e-16,2.397829713958726e-17,4.481580933554342e-16,2.397829713958726e-17,4.481580933554342e-16
4HBZNPT_m,0.0,2.8413657139655216e-15,0.0,2.429870248677002e-15,0.0,4.1149546528851967e-16,0.0,4.1149546528851967e-16,4.1149546528851967e-16
3NP4H5MOBCL_m,0.0,-4.2307014077316924e-15,0.0,-4.5890731827391464e-15,0.0,3.5837177500745397e-16,0.0,3.5837177500745397e-16,3.5837177500745397e-16
Q9MO_m,0.0,-4.230701407731693e-15,0.0,-4.5890731827391464e-15,0.0,3.583717750074532e-16,0.0,3.583717750074532e-16,3.583717750074532e-16
CAROL2_c,0.0,4.225070809627203e-15,0.0,3.887061169909373e-15,0.0,3.380096397178302e-16,0.0,3.380096397178302e-16,3.380096397178302e-16
PLAA2pc_mm,0.0,0.0,0.0,-3.320192875757759e-16,0.0,3.320192875757759e-16,0.0,3.320192875757759e-16,3.320192875757759e-16
3MLCLAT_mm,0.0,0.0,2.813699187667259e-16,0.0,-2.813699187667259e-16,0.0,2.813699187667259e-16,0.0,2.813699187667259e-16
DDCAt_c_e,-6.901740657531342e-16,0.0,-8.92301530570563e-16,0.0,2.0212746481742885e-16,0.0,2.0212746481742885e-16,0.0,2.0212746481742885e-16
PREN9DPt_c_m,-6.520875252587043e-18,0.0,-1.249000902703301e-16,0.0,1.1837921501774307e-16,0.0,1.1837921501774307e-16,0.0,1.1837921501774307e-16
ACS_n,0.0,0.0,-3.588359460964677e-17,0.0,3.588359460964677e-17,0.0,3.588359460964677e-17,0.0,3.588359460964677e-17
RBFK_m,0.0,0.0,0.0,-1.2360949912756312e-17,0.0,1.2360949912756312e-17,0.0,1.2360949912756312e-17,1.2360949912756312e-17
OMCDC_m,-1.1990236482710621e-17,0.0,0.0,0.0,-1.1990236482710621e-17,0.0,1.1990236482710621e-17,0.0,1.1990236482710621e-17
HMGCOAt_c_m,0.0,1.1990236482710626e-17,0.0,2.1848926105757713e-17,0.0,-9.858689623047087e-18,0.0,9.858689623047087e-18,9.858689623047087e-18
HXCCOAt_c_l,0.0,0.0,4.300070531045334e-18,0.0,-4.300070531045334e-18,0.0,4.300070531045334e-18,0.0,4.300070531045334e-18
DHFt_c_m,0.0,8.641674585553138e-18,0.0,5.487271588364048e-18,0.0,3.15440299718909e-18,0.0,3.15440299718909e-18,3.15440299718909e-18
PYDXK_c,0.0,-6.0820398542933625e-21,0.0,0.0,0.0,-6.0820398542933625e-21,0.0,6.0820398542933625e-21,6.0820398542933625e-21
GLNt_c_n,2.84363211002147e-30,0.0,0.0,0.0,2.84363211002147e-30,0.0,2.84363211002147e-30,0.0,2.84363211002147e-30
IPPYP1_c,0.0,0.0,0.0,-1.0003894865027078e-30,0.0,1.0003894865027078e-30,0.0,1.0003894865027078e-30,1.0003894865027078e-30
ARMT_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OADPCOAT_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNTRS_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compACYLCOA_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYMSTt_c_en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNN_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPTRS_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCBOX_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSO4H_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYMSTt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARACHt_c_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGtps_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AROHL_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYMSTt_l_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compACYLCOA_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT220i_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEHz161_en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1AGPEt_l_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compACYLCOA_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPTT_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEHz161_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT200i_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAB14LO_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT240i_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNtpa_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRMtpa_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLURy_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCD2i1_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCD2i2_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCD2i2_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YUMPS_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEAEPOX1_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEAEPOX2_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CATDOX_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLTN_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLTNt_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMAOTr_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYM161t_en_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTCCOAt_c_en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMID_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQLEx_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANNAT_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYM161t_l_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANNAT_n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYM181t_en_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AOXS_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACT260i_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYM181t_l_rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNt_c_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HBHYOX_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASNtps_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLTOR_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCHOLAtabc_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTLD_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAROL1_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDPDRR_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
