id	name	uniprot	MW (g/mmol)	type	conc (g/gDW)	vtrans (mmol/gDW/h)	c_avg
RT12067	RT12067	A0A2T0AF65	29.997580000000003	truedata_enz	1.64268e-05	2.0808958589326203e-07	3.51e-05
RT12068	RT12068	A0A0K3C8C8	19.45448	truedata_enz	3.94056e-05	7.697007578717088e-07	8.42e-05
RT12071	RT12071	A0A2T0AF85	101.48771000000002	truedata_enz	2.3634e-05	8.849268546900899e-08	5.05e-05
RT12074	RT12074	A0A2T0AF62	80.77903	truedata_enz	8.5644e-06	4.0288574893756463e-08	1.83e-05
RT12075	RT12075	A0A0K3C8D3	45.77669000000001	truedata_enz	2.29788e-05	1.9075088216295234e-07	4.91e-05
RT12079	RT12079	A0A2T0AF70	32.88694	truedata_enz	2.9016000000000003e-06	3.35272299581536e-08	6.2e-06
RT12082	RT12082	A0A0K3C8Z8	86.29406999999999	truedata_enz	0.000141804	6.24440590181921e-07	0.000303
RT12085	RT12085	A0A0K3C9D0	73.37632999999998	truedata_enz	1.3806e-05	7.14982610877377e-08	2.95e-05
RT12086	RT12086	A0A2T0AF97	60.24911	truedata_enz	1.8720000000000004e-05	1.1806979389405091e-07	4e-05
RT12087	RT12087	A0A0K3C908	71.49761	truedata_enz	0.0024204960000000003	1.2864604565103646e-05	0.005172
RT12088	RT12088	A0A2T0AF91	45.55006999999999	truedata_enz	3.8048400000000002e-06	3.174175583045208e-08	8.13e-06
RT12089	RT12089	A0A0K3C608	143.94039999999995	truedata_enz	6.177600000000001e-05	1.630875001042099e-07	0.000132
RT12090	RT12090	A0A0K3CFH9	14.626560000000003	truedata_enz	0.00017503200000000001	4.54735494880546e-06	0.000374
RT12093	RT12093	A0A2T0AF98	22.998909999999995	truedata_enz	0.00029624400000000003	4.8946980530816476e-06	0.000633
RT12096	RT12096	A0A2T0AFA6	56.80651	truedata_enz	0.000726804	4.861863895528875e-06	0.001553
RT12103	RT12103	A0A0K3C9E3	37.91181	truedata_enz	1.0483200000000001e-06	1.0507585894738343e-08	2.24e-06
RT12105	RT12105	A0A0K3C920	50.121199999999995	truedata_enz	3.06072e-05	2.3205222540561683e-07	6.54e-05
RT12106	RT12106	A0A061BE46	16.539609999999996	truedata_enz	3.5568e-05	8.171800907034691e-07	7.6e-05
RT12109	RT12109	A0A0K3C616	112.00232	truedata_enz	2.72376e-05	9.241137147873365e-08	5.82e-05
RT12112	RT12112	A0A0K3C925	196.77626	truedata_enz	5.7096000000000004e-05	1.102596420930045e-07	0.000122
RT12113	RT12113	A0A2T0AFC0	10.63871	truedata_enz	1.51632e-05	5.416085220858544e-07	3.24e-05
RT12117	RT12117	A0A2T0AFB4	159.04863	truedata_enz	5.210244000000001e-05	1.2448348156158278e-07	0.00011133
RT12119	RT12119	A0A2T0AFB3	123.40803	truedata_enz	1.09044e-05	3.357700467303465e-08	2.33e-05
RT12126	RT12126	A0A2T0AFD4	77.96248	truedata_enz	1.09044e-05	5.3149566304201715e-08	2.33e-05
RT12129	RT12129	A0A2T0AFC2	67.91807	truedata_enz	0.000136656	7.645870973659882e-07	0.000292
RT12131	RT12131	A0A2T0AFE8	174.70619999999997	truedata_enz	8.892e-06	1.9340813319733362e-08	1.9e-05
RT12134	RT12134	A0A0K3C9G1	73.46051999999999	truedata_enz	1.45548e-06	7.528974747251994e-09	3.11e-06
RT12137	RT12137	A0A0K3C8H9	27.21598	truedata_enz	6.084e-06	8.494715237151115e-08	1.3e-05
RT12138	RT12138	A0A0K3C666	47.41943999999999	truedata_enz	2.2230000000000002e-05	1.7814212905087036e-07	4.75e-05
RT12140	RT12140	A0A2T0AFE4	41.08522000000001	truedata_enz	4.26816e-05	3.9476502742348703e-07	9.12e-05
RT12146	RT12146	A0A0K3C967	35.825880000000005	truedata_enz	3.9733200000000003e-07	4.2144438601368624e-09	8.49e-07
RT12147	RT12147	A0A0K3C8J0	19.885409999999993	truedata_enz	6.552e-06	1.2520536413380467e-07	1.4e-05
RT12148	RT12148	A0A0K3C676	74.68938000000001	truedata_enz	1.72224e-05	8.7623059663904e-08	3.68e-05
RT12149	RT12149	A0A2T0AFE2	83.82177999999999	truedata_enz	2.69568e-05	1.222067104754874e-07	5.76e-05
RT12150	RT12150	A0A2T0AFF4	54.40998	truedata_enz	0.000109512	7.648332162592232e-07	0.000234
RT12152	RT12152	A0A0K3C681	39.53245	truedata_enz	1.41804e-05	1.3630705913749339e-07	3.03e-05
RT12153	RT12153	A0A0K3C9I1	64.37897000000001	truedata_enz	2.9062800000000006e-05	1.715445897938411e-07	6.21e-05
RT12157	RT12157	A0A0K3C686	27.573319999999995	truedata_enz	2.9952e-05	4.127816309388932e-07	6.4e-05
RT12166	RT12166	A0A0K3CDE7	72.74904	truedata_enz	3.2151600000000006e-05	1.6794184500578982e-07	6.87e-05
RT12169	RT12169	A0A0K3C696	105.57049	truedata_enz	4.8672e-05	1.7519441275682247e-07	0.000104
RT12175	RT12175	A0A0K3C8L6	94.34872	truedata_enz	7.768800000000001e-06	3.128970907077489e-08	1.66e-05
RT12178	RT12178	A0A2T0AFH9	82.66717999999997	truedata_enz	5.1948000000000005e-05	2.3879174298675733e-07	0.000111
RT12183	RT12183	A0A0K3C6A6	104.52071000000002	truedata_enz	3.3508800000000003e-06	1.218260381124468e-08	7.16e-06
RT12184	RT12184	A0A0K3C9K5	207.78398999999996	truedata_enz	5.8032e-05	1.0613021725109816e-07	0.000124
RT12185	RT12185	A0A0K3CDG1	79.60651999999999	truedata_enz	3.84696e-08	1.836338028593638e-10	8.22e-08
RT12186	RT12186	A0A0K3C998	41.456019999999995	truedata_enz	2.61612e-06	2.39802470184065e-08	5.59e-06
RT12188	RT12188	A0A0K3C6B2	135.14405	truedata_enz	5.6628e-05	1.5922743176632638e-07	0.000121
RT12189	RT12189	A0A0K3C9L0	101.38017	truedata_enz	9.126e-06	3.420668953307141e-08	1.95e-05
RT12190	RT12190	A0A0K3CDG5	18.68484	truedata_enz	3.4351200000000004e-07	6.986121368981485e-09	7.340000000000001e-07
RT12197	RT12197	A0A0K3C9L4	125.78338999999995	truedata_enz	1.4882400000000002e-05	4.4960721761434506e-08	3.18e-05
RT12201	RT12201	A0A0K3C8N2	75.53937	truedata_enz	1.0062000000000001e-05	5.061678433378516e-08	2.15e-05
RT12203	RT12203	A0A2T0AFK9	68.16060999999999	truedata_enz	3.0092400000000003e-05	1.6776716053450817e-07	6.43e-05
RT12206	RT12206	A0A2T0AFL1	204.95733	truedata_enz	9.2196e-06	1.709354820342361e-08	1.97e-05
RT12207	RT12207	A0A0K3C6C7	24.289159999999995	truedata_enz	8.049600000000001e-05	1.2593469679478423e-06	0.000172
RT12208	RT12208	A0A0K3C9M4	40.61849999999999	truedata_enz	1.31508e-05	1.2303024483917428e-07	2.81e-05
RT12209	RT12209	A0A2T0AFJ9	76.10059	truedata_enz	4.7268e-05	2.3602760504222112e-07	0.000101
RT12210	RT12210	A0A0K3C9B5	11.10401	truedata_enz	2.6301600000000004e-06	9.000899674982282e-08	5.62e-06
RT12213	RT12213	A0A0K3C9M9	54.05014	truedata_enz	3.0373200000000006e-05	2.1353905836321613e-07	6.49e-05
RT12224	RT12224	A0A0K3C9P2	27.462719999999997	truedata_enz	3.4725600000000005e-07	4.804960324396128e-09	7.420000000000001e-07
RT12225	RT12225	A0A0K3CDJ2	108.87894	truedata_enz	2.6488800000000003e-05	9.24489529380062e-08	5.66e-05
RT12226	RT12226	A0A0K3C9C9	113.74198	truedata_enz	4.60044e-06	1.5369586497439205e-08	9.83e-06
RT12232	RT12232	A0A2T0AFQ2	112.47688999999998	truedata_enz	3.4678800000000004e-05	1.1716134754437115e-07	7.41e-05
RT12233	RT12233	A0A2T0AFN9	37.69818999999999	truedata_enz	1.7503200000000002e-05	1.7643329825649462e-07	3.74e-05
RT12236	RT12236	A0A2T0AFN6	92.61842	truedata_enz	2.6676000000000003e-05	1.0944777507541157e-07	5.7e-05
RT12237	RT12237	A0A0K3C9D7	69.08786	truedata_enz	2.5740000000000003e-06	1.4157624798336496e-08	5.5e-06
RT12240	RT12240	A0A0K3C6G7	130.46475000000004	truedata_enz	1.6707600000000002e-05	4.866362753157461e-08	3.57e-05
RT12245	RT12245	A0A2T0AFQ4	52.7682	truedata_enz	0.00011700000000000001	8.425529011791193e-07	0.00025
RT12246	RT12246	A0A2T0AFP7	24.49142	truedata_enz	2.70036e-06	4.189780747706748e-08	5.77e-06
RT12250	RT12250	A0A0K3C8U3	50.32758000000001	truedata_enz	8.096400000000001e-08	6.113212675833011e-10	1.73e-07
RT12251	RT12251	A0A0K3C6K0	82.39160000000001	truedata_enz	6.645600000000001e-08	3.065030901208376e-10	1.42e-07
RT12253	RT12253	A0A2T0AFR0	20.9256	truedata_enz	1.18404e-05	2.1501663034751693e-07	2.53e-05
RT12254	RT12254	A0A0K3C9H8	38.30557	truedata_enz	9.126e-06	9.053200357023795e-08	1.95e-05
RT12255	RT12255	A0A2T0AFR2	68.41835000000002	truedata_enz	3.52872e-05	1.9598742150314936e-07	7.54e-05
RT12261	RT12261	A0A2T0AFR5	50.64569	truedata_enz	0.0010464480000000002	7.8516106701281e-06	0.002236
RT12262	RT12262	A0A0K3CDQ1	35.37055	truedata_enz	9.828e-06	1.0558614440544464e-07	2.1e-05
RT12270	RT12270	A0A2T0AFR9	58.642	truedata_enz	3.4632e-05	2.244152655093619e-07	7.4e-05
RT12271	RT12271	A0A0K3C6L1	52.79084	truedata_enz	9.968400000000001e-06	7.17547210841881e-08	2.13e-05
RT12272	RT12272	A0A2T0AFU0	60.1758	truedata_enz	9.079200000000001e-06	5.733361251533009e-08	1.94e-05
RT12273	RT12273	A0A2T0AFT1	55.60287999999999	truedata_enz	0.00019843200000000001	1.3561196830092258e-06	0.000424
RT12274	RT12274	A0A0K3C9J3	78.27686	truedata_enz	4.31964e-05	2.0969967369667103e-07	9.23e-05
RT12276	RT12276	A0A2T0AFS6	24.4836	truedata_enz	7.6752e-07	1.1912365828554624e-08	1.64e-06
RT12279	RT12279	A0A0K3CDR5	53.16017	truedata_enz	0.00013572	9.701549110922708e-07	0.00029
RT12281	RT12281	A0A2T0AFT7	48.76352	truedata_enz	1.4367600000000001e-05	1.1196254905306262e-07	3.07e-05
RT12282	RT12282	A0A0K3C6L9	112.88699000000004	truedata_enz	1.21212e-05	4.080236349644896e-08	2.59e-05
RT12284	RT12284	A0A0K3CDR9	30.53091	truedata_enz	3.14964e-05	3.92016877322032e-07	6.73e-05
RT12285	RT12285	A0A061AFY5	11.31662	truedata_enz	5.194800000000001e-06	1.7443582977956318e-07	1.11e-05
RT12286	RT12286	A0A2T0AFT4	50.82838	truedata_enz	5.0076e-07	3.743751030428277e-09	1.07e-06
RT12287	RT12287	A0A2T0AFS9	36.96532	truedata_enz	5.6628e-05	5.821304942037564e-07	0.000121
RT12288	RT12288	A0A2T0AFU7	312.72556	truedata_enz	9.828e-06	1.1942228195226513e-08	2.1e-05
RT12289	RT12289	A0A0K3CDS5	57.92867	truedata_enz	1.4227200000000002e-05	9.33274663478378e-08	3.04e-05
RT12290	RT12290	A0A061AFY1	8.52777	truedata_enz	4.48344e-05	1.997834369360337e-06	9.58e-05
RT12295	RT12295	A0A0K3CDS8	19.85708	truedata_enz	3.5006400000000002e-06	6.699087680565321e-08	7.48e-06
RT12296	RT12296	A0A0K3C9K7	95.56047	truedata_enz	2.63016e-05	1.0458935582882755e-07	5.62e-05
RT12299	RT12299	A0A0K3C9X5	146.82463	truedata_enz	6.5988e-05	1.7078496979696117e-07	0.000141
RT12301	RT12301	A0A0K3C9L1	75.68889999999999	truedata_enz	6.5988e-06	3.312961345719122e-08	1.41e-05
RT12310	RT12310	A0A0K3C9Y3	75.50189	truedata_enz	1.17936e-05	5.935703066506018e-08	2.52e-05
RT12311	RT12311	A0A2T0AFW3	107.87643	truedata_enz	3.0186e-05	1.0633166114229032e-07	6.45e-05
RT12313	RT12313	A0A2T0AFX5	115.68338	truedata_enz	1.2027600000000002e-05	3.950859665407426e-08	2.57e-05
RT12314	RT12314	A0A2T0AFW9	84.79145999999999	truedata_enz	2.9250000000000003e-05	1.3108631458875697e-07	6.25e-05
RT12315	RT12315	A0A2T0AFX1	38.03868000000001	truedata_enz	1.74564e-05	1.7438649290669392e-07	3.73e-05
RT12316	RT12316	A0A0K3C9Y6	72.57285	truedata_enz	1.3618800000000001e-06	7.1309642655621216e-09	2.91e-06
RT12318	RT12318	A0A0K3C9M3	67.63919000000001	truedata_enz	0.00033696	1.8930563775231487e-06	0.00072
RT12321	RT12321	A0A0K3C9Z1	46.866690000000006	truedata_enz	2.6114400000000002e-05	2.1173827296103053e-07	5.58e-05
RT12322	RT12322	A0A2T0AFZ0	67.45290999999999	truedata_enz	1.6707600000000002e-05	9.41232631772299e-08	3.57e-05
RT12323	RT12323	A0A0K3C9M7	87.19013000000001	truedata_enz	0.000406692	1.7724822752300058e-06	0.000869
RT12324	RT12324	A0A0K3C8Z4	63.82992	truedata_enz	1.34784e-05	8.024124109821851e-08	2.88e-05
RT12325	RT12325	A0A0K3C6P7	64.61731999999998	truedata_enz	0.000127296	7.485992919545412e-07	0.000272
RT12327	RT12327	A0A0K3CDV6	120.73009	truedata_enz	7.9092e-06	2.4894340756310213e-08	1.69e-05
RT12330	RT12330	A0A0K3C8Z7	22.66471	truedata_enz	1.8064800000000003e-06	3.0287720425277895e-08	3.86e-06
RT12332	RT12332	A0A0K3C6Q1	29.15817	truedata_enz	8.658e-06	1.1283424165508332e-07	1.85e-05
RT12334	RT12334	A0A0K3CDV9	52.589760000000005	truedata_enz	1.6099200000000003e-05	1.1632865409539805e-07	3.44e-05
RT12340	RT12340	A0A0K3CDW2	69.98410999999999	truedata_enz	0.001244412	6.756913247878699e-06	0.002659
RT12350	RT12350	A0A2T0AFZ5	361.34513	truedata_enz	8.751600000000001e-05	9.203411707804116e-08	0.000187
RT12351	RT12351	A0A2T0AFZ8	24.61418	truedata_enz	8.236800000000001e-07	1.2716182298171218e-08	1.76e-06
RT12357	RT12357	A0A0K3C9Q4	60.67171	truedata_enz	4.7736e-06	2.989808594483327e-08	1.02e-05
RT12358	RT12358	A0A0K3C918	64.32734999999998	truedata_enz	1.2261600000000001e-05	7.243276771077936e-08	2.62e-05
RT12359	RT12359	A0A2T0AG04	129.4006	truedata_enz	2.2042800000000002e-05	6.473126090605454e-08	4.71e-05
RT12371	RT12371	A0A2T0AG14	56.573159999999994	truedata_enz	2.1013200000000002e-06	1.4114495283629201e-08	4.49e-06
RT12376	RT12376	A0A0K3CDY6	101.16550999999998	truedata_enz	4.9608000000000003e-05	1.8633860492573017e-07	0.000106
RT12380	RT12380	A0A0K3C928	84.48116999999999	truedata_enz	3.77208e-05	1.6966980926045414e-07	8.06e-05
RT12381	RT12381	A0A2T0AG24	25.237229999999997	truedata_enz	1.19808e-05	1.803963430217976e-07	2.56e-05
RT12382	RT12382	A0A0K3CA35	165.68553000000003	truedata_enz	8.236800000000001e-07	1.8891112579354392e-09	1.76e-06
RT12386	RT12386	A0A2T0AG36	59.49925999999999	truedata_enz	0.000555048	3.544888457436278e-06	0.001186
RT12390	RT12390	A0A0K3C9S0	44.80855	truedata_enz	4.7268000000000003e-08	4.008574256475606e-10	1.01e-07
RT12393	RT12393	A0A2T0AG61	28.463669999999993	truedata_enz	5.0544e-06	6.747801671393748e-08	1.08e-05
RT12394	RT12394	A0A0K3CDZ8	44.20243000000001	truedata_enz	8.424e-07	7.241954797507737e-09	1.8e-06
RT12395	RT12395	A0A0K3C9S2	32.897110000000005	truedata_enz	2.5880400000000004e-05	2.989488134368034e-07	5.53e-05
RT12396	RT12396	A0A2T0AG44	47.48669000000001	truedata_enz	2.1949200000000003e-05	1.7564281696618568e-07	4.69e-05
RT12400	RT12400	A0A2T0AG47	73.50967	truedata_enz	1.22616e-06	6.338496690299385e-09	2.62e-06
RT12401	RT12401	A0A2T0AG45	70.11775000000002	truedata_enz	1.9936800000000002e-05	1.0804659305240113e-07	4.26e-05
RT12402	RT12402	A0A2T0AG71	74.55417999999999	truedata_enz	2.7612e-05	1.4073738051977772e-07	5.9e-05
RT12403	RT12403	A0A0K3CE06	40.80769	truedata_enz	3.3602400000000003e-06	3.1290455303890024e-08	7.18e-06
RT12406	RT12406	A0A0K3C6V8	68.37082000000002	truedata_enz	2.0170800000000004e-06	1.1210782611646313e-08	4.31e-06
RT12408	RT12408	A0A2T0AG73	35.30754000000001	truedata_enz	3.56148e-05	3.8330690838274196e-07	7.61e-05
RT12409	RT12409	A0A2T0AG53	37.31846	truedata_enz	2.1247200000000002e-05	2.163523360824643e-07	4.54e-05
RT12417	RT12417	A0A0K3CE15	35.52292	truedata_enz	7.3944e-08	7.910025414577406e-10	1.58e-07
RT12420	RT12420	A0A0K3C6W6	69.62253999999997	truedata_enz	1.0062000000000001e-05	5.4918421534175605e-08	2.15e-05
RT12422	RT12422	A0A0K3CE18	49.82171	truedata_enz	5.8968e-05	4.4976055619126685e-07	0.000126
RT12423	RT12423	A0A2T0AG91	17.650879999999997	truedata_enz	9.921600000000002e-07	2.1359886872495883e-08	2.12e-06
RT12426	RT12426	A0A0K3CA71	13.13183	truedata_enz	1.4508e-05	4.198226751336257e-07	3.1e-05
RT12428	RT12428	A0A0K3C9U8	108.86313	truedata_enz	3.95928e-05	1.38203485422475e-07	8.46e-05
RT12429	RT12429	A0A2T0AG76	63.07628000000001	truedata_enz	8.3304e-06	5.018609214113451e-08	1.78e-05
RT12431	RT12431	A0A2T0AG74	126.44263000000002	truedata_enz	2.4055200000000002e-06	7.229346621467776e-09	5.14e-06
RT12432	RT12432	A0A0K3CA75	26.525089999999995	truedata_enz	2.44764e-06	3.506503465209732e-08	5.23e-06
RT12433	RT12433	A0A2T0AG97	37.82346	truedata_enz	4.8672e-05	4.889917527375867e-07	0.000104
RT12435	RT12435	A0A0K3C980	35.39428000000001	truedata_enz	2.3587200000000004e-07	2.532368507001696e-09	5.040000000000001e-07
RT12440	RT12440	A0A2T0AG86	41.81282999999999	truedata_enz	1.20744e-05	1.0973359134026569e-07	2.58e-05
RT12442	RT12442	A0A2T0AGB3	117.29661	truedata_enz	0.000298584	9.67307750837812e-07	0.000638
RT12446	RT12446	A0A0K3C987	33.54471	truedata_enz	2.574e-05	2.91586959613006e-07	5.5e-05
RT12447	RT12447	A0A2T0AG89	85.95511000000002	truedata_enz	6.177600000000001e-05	2.7310627605502456e-07	0.000132
RT12450	RT12450	A0A2T0AG96	103.07707999999998	truedata_enz	3.51936e-05	1.2974337262949244e-07	7.52e-05
RT12458	RT12458	A0A0K3CA91	46.70228000000001	truedata_enz	6.6924000000000005e-06	5.445370118974919e-08	1.43e-05
RT12459	RT12459	A0A0K3CE46	93.78435	truedata_enz	1.95624e-06	7.926388571227503e-09	4.18e-06
RT12461	RT12461	A0A0K3C995	115.10404999999996	truedata_enz	1.05768e-05	3.491783303888961e-08	2.26e-05
RT12464	RT12464	A0A2T0AGB5	180.55684	truedata_enz	3.8376e-05	8.07661454420669e-08	8.2e-05
RT12466	RT12466	A0A0K3C999	43.20351	truedata_enz	2.8735200000000002e-05	2.5274279798099736e-07	6.14e-05
RT12468	RT12468	A0A2T0AGD5	47.123170000000016	truedata_enz	4.8204e-05	3.88715784612962e-07	0.000103
RT12472	RT12472	A0A0K3C9A3	52.54055	truedata_enz	2.1715200000000002e-05	1.57055379130976e-07	4.64e-05
RT12473	RT12473	A0A0K3C708	28.06855999999999	truedata_enz	0.00041886	5.670643595538925e-06	0.000895
RT12482	RT12482	A0A0K3CE64	12.295800000000002	truedata_enz	0.00012636	3.905138339920949e-06	0.00027
RT12484	RT12484	A0A0K3C9B2	33.926230000000004	truedata_enz	2.3166e-05	2.594771066516969e-07	4.95e-05
RT12490	RT12490	A0A0K3C9B8	72.61343000000001	truedata_enz	2.86416e-05	1.4988698371637313e-07	6.12e-05
RT12493	RT12493	A0A0K3CAB8	47.30262	truedata_enz	7.8156e-06	6.278569770553937e-08	1.67e-05
RT12497	RT12497	A0A0K3C719	17.216079999999994	truedata_enz	0.00014976000000000003	3.305560847765579e-06	0.00032
RT12498	RT12498	A0A2T0AGG4	75.00402	truedata_enz	5.0544e-06	2.560758743331358e-08	1.08e-05
RT12499	RT12499	A0A2T0AGE2	71.59250999999999	truedata_enz	2.89224e-05	1.5351482997313548e-07	6.18e-05
RT12504	RT12504	A0A2T0AGF8	73.57797000000001	truedata_enz	8.3772e-05	4.3264797873602644e-07	0.000179
RT12507	RT12507	A0A2T0AGE8	61.24855	truedata_enz	1.02024e-05	6.329802093274045e-08	2.18e-05
RT12508	RT12508	A0A2T0AGH4	33.21807	truedata_enz	4.22604e-05	4.834402480336757e-07	9.03e-05
RT12509	RT12509	A0A0K3C725	47.23960999999999	truedata_enz	3.8376000000000004e-07	3.0870026234340216e-09	8.200000000000001e-07
RT12511	RT12511	A0A0K3CE79	39.74244	truedata_enz	2.106e-05	2.0136659953440201e-07	4.5e-05
RT12512	RT12512	A0A2T0AGH6	73.65697999999999	truedata_enz	1.6894800000000003e-05	8.716110815295443e-08	3.61e-05
RT12520	RT12520	A0A0K3CAE2	67.56903	truedata_enz	0.00029016000000000003	1.631824520790072e-06	0.00062
RT12521	RT12521	A0A0K3CE87	23.100690000000004	truedata_enz	6.458400000000001e-06	1.0623890455220169e-07	1.38e-05
RT12522	RT12522	A0A0K3CA25	37.861259999999994	truedata_enz	0.00016707600000000002	1.676882385847698e-06	0.000357
RT12523	RT12523	A0A2T0AGI7	48.53786	truedata_enz	0.000132444	1.0368961466368728e-06	0.000283
RT12524	RT12524	A0A0K3C738	280.11927	truedata_enz	0.000224172	3.041038911746415e-07	0.000479
RT12525	RT12525	A0A0K3CAE7	48.58950000000001	truedata_enz	4.7736000000000005e-05	3.7332510110208995e-07	0.000102
RT12526	RT12526	A0A0K3CE92	43.8705	truedata_enz	3.2198400000000003e-06	2.7889793825007696e-08	6.88e-06
RT12527	RT12527	A0A0K3CA30	138.39578	truedata_enz	0.00015069600000000002	4.1377331013994797e-07	0.000322
RT12529	RT12529	A0A0K3C742	24.269030000000008	truedata_enz	8.704800000000002e-06	1.3629815447918602e-07	1.86e-05
RT12530	RT12530	A0A0K3CAF0	126.77713	truedata_enz	3.8890800000000006e-07	1.1657074111079817e-09	8.310000000000001e-07
RT12532	RT12532	A0A2T0AGJ5	68.44435	truedata_enz	6.411600000000001e-05	3.559691924899572e-07	0.000137
RT12534	RT12534	A0A2T0AGI9	42.56699999999999	truedata_enz	2.62548e-05	2.343793079145818e-07	5.61e-05
RT12535	RT12535	A0A2T0AGI5	24.09586	truedata_enz	5.1012e-06	8.044767856386949e-08	1.09e-05
RT12536	RT12536	A0A2T0AGI1	76.83811999999998	truedata_enz	0.0001755	8.679285750354124e-07	0.000375
RT12537	RT12537	A0A0K3CEA2	25.962499999999995	truedata_enz	1.79244e-06	2.6235038998555616e-08	3.83e-06
RT12542	RT12542	A0A0K3CAF9	152.84789	truedata_enz	8.892e-06	2.2106683971888653e-08	1.9e-05
RT12544	RT12544	A0A0K3CA46	20.703729999999997	truedata_enz	8.049600000000001e-05	1.4774381234685735e-06	0.000172
RT12548	RT12548	A0A2T0AGM0	85.33287999999999	truedata_enz	0.001332864	5.9354415320331404e-06	0.002848
RT12550	RT12550	A0A2T0AGK9	28.69035000000001	truedata_enz	2.95776e-06	3.917515122680621e-08	6.32e-06
RT12557	RT12557	A0A2T0AGK1	113.46058000000002	truedata_enz	5.6160000000000004e-05	1.8808999566192943e-07	0.00012
RT12559	RT12559	A0A0K3CAH2	73.93567999999999	truedata_enz	0.00011512800000000001	5.917121476396783e-07	0.000246
RT12560	RT12560	A0A0K3CEB7	17.251579999999997	truedata_enz	4.914000000000001e-05	1.0824052057840503e-06	0.000105
RT12561	RT12561	A0A2T0AGL2	127.97136	truedata_enz	1.1934000000000001e-05	3.543699152685414e-08	2.55e-05
RT12563	RT12563	A0A0K3C767	24.79065	truedata_enz	3.1777200000000002e-06	4.8709235135020667e-08	6.79e-06
RT12564	RT12564	A0A0K3CAH6	38.70546999999999	truedata_enz	1.1325600000000002e-07	1.1119172561397656e-09	2.42e-07
RT12571	RT12571	A0A2T0AGM2	119.25336	truedata_enz	4.08564e-05	1.3018863367874917e-07	8.73e-05
RT12572	RT12572	A0A0K3CEC5	83.89925000000001	truedata_enz	5.382e-05	2.4376380003396933e-07	0.000115
RT12573	RT12573	A0A0K3CA77	50.65807	truedata_enz	3.64104e-05	2.7312434129448675e-07	7.78e-05
RT12575	RT12575	A0A0K3C9H4	42.08818	truedata_enz	6.9732e-07	6.2958673907971315e-09	1.49e-06
RT12576	RT12576	A0A0K3C777	54.63286999999999	truedata_enz	4.59576e-05	3.1965898917629633e-07	9.82e-05
RT12578	RT12578	A0A0K3CED1	90.34802	truedata_enz	9.126e-06	3.8383574980392486e-08	1.95e-05
RT12583	RT12583	A0A2T0AGP9	100.52856	truedata_enz	1.9422e-05	7.341555474384593e-08	4.15e-05
RT12584	RT12584	A0A0K3CED7	106.03542000000002	truedata_enz	2.12004e-05	7.597604649465244e-08	4.53e-05
RT12585	RT12585	A0A0K3CA84	54.87737999999999	truedata_enz	0.00012402	8.587800656664005e-07	0.000265
RT12586	RT12586	A0A2T0AGN2	150.30339999999998	truedata_enz	4.520880000000001e-05	1.1429777370305666e-07	9.66e-05
RT12587	RT12587	A0A0K3C786	29.96652	truedata_enz	2.6442000000000002e-05	3.3530620172112085e-07	5.65e-05
RT12590	RT12590	A0A2T0AGP8	20.07858	truedata_enz	4.8672e-05	9.211488063398906e-07	0.000104
RT12591	RT12591	A0A0K3C9I9	54.02120000000001	truedata_enz	7.6752e-07	5.398947080035245e-09	1.64e-06
RT12594	RT12594	A0A0K3CA92	79.9713	truedata_enz	0.000197028	9.362188685190812e-07	0.000421
RT12595	RT12595	A0A0K3C9M2	120.99007	truedata_enz	6.786000000000001e-06	2.1313154046443647e-08	1.45e-05
RT12597	RT12597	A0A2T0AGP2	35.84317	truedata_enz	3.1356e-05	3.3242818645783846e-07	6.7e-05
RT12598	RT12598	A0A2T0AGS3	8.85708	truedata_enz	5.2884e-06	2.2689102954924196e-07	1.13e-05
RT12600	RT12600	A0A2T0AGQ8	127.86685	truedata_enz	8.002800000000001e-05	2.378305244869957e-07	0.000171
RT12601	RT12601	A0A061BHK0	12.90372	truedata_enz	9.9684e-05	2.935581367233635e-06	0.000213
RT12604	RT12604	A0A0K3CAA4	49.98543000000001	truedata_enz	7.9092e-06	6.012744113634712e-08	1.69e-05
RT12614	RT12614	A0A0K3CAL7	79.456	truedata_enz	2.55528e-06	1.222068062827225e-08	5.46e-06
RT12617	RT12617	A0A2T0AGR2	28.670200000000005	truedata_enz	8.9856e-05	1.190967624920649e-06	0.000192
